position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
508,Stunt Race FX,SNES,Nintendo  ,Argonaut Games  ,N/A  ,N/A  ,N/A  ,N/A,0.35m,N/A,N/A,0.35m,N/A,01st Jan 94  ,N/A
509,WWE Crush Hour,PS2,THQ  ,Pacific Coast Power & Light  ,N/A  ,N/A  ,N/A  ,N/A,0.35m,0.17m,0.13m,N/A,0.04m,17th Mar 03  ,N/A
510,Need for Speed Carbon,GC,Electronic Arts  ,EA Black Box  ,N/A  ,7.7  ,N/A  ,N/A,0.35m,0.27m,0.07m,N/A,0.01m,31st Oct 06  ,N/A
511,MotoGP 08,X360,Capcom  ,MileStone Inc.  ,N/A  ,6.8  ,N/A  ,N/A,0.35m,0.11m,0.20m,N/A,0.04m,28th Oct 08  ,N/A
512,Rally Cross 2,PS,989 Studios  ,Idol Minds  ,N/A  ,N/A  ,N/A  ,N/A,0.35m,0.19m,0.13m,N/A,0.02m,31st Oct 98  ,N/A
513,WipEout 3,PS,Sony Computer Entertainment  ,Psygnosis  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.19m,0.13m,N/A,0.02m,30th Sep 99  ,N/A
514,MotorStorm: Arctic Edge,PS2,Sony Computer Entertainment  ,Virtuos  ,N/A  ,7.4  ,N/A  ,N/A,0.34m,0.07m,0.03m,N/A,0.25m,20th Oct 09  ,N/A
515,Twisted Metal,PS3,Sony Computer Entertainment  ,Eat Sleep Play  ,7.5  ,N/A  ,N/A  ,N/A,0.34m,0.32m,N/A,N/A,0.03m,14th Feb 12  ,06th Aug 18
516,Speed Racer: The Videogame,DS,Warner Bros. Interactive  ,Virtuos Games  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.28m,0.04m,N/A,0.03m,06th May 08  ,N/A
517,Off Road Challenge,N64,Midway Games  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.27m,0.06m,N/A,0.00m,01st Jun 98  ,N/A
518,Spy Hunter,XB,Midway Games  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.25m,0.07m,N/A,0.01m,10th Mar 02  ,N/A
519,Herbie: Fully Loaded,GBA,Buena Vista  ,Climax Group  ,N/A  ,5.0  ,N/A  ,N/A,0.34m,0.24m,0.09m,N/A,0.01m,12th Jul 05  ,N/A
520,MXRider,PS2,Infogrames  ,Paradigm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.16m,0.13m,N/A,0.04m,30th Oct 01  ,N/A
521,Tokyo Highway Battle,PS,Crave Entertainment  ,Genki  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.06m,0.04m,0.21m,0.02m,30th Sep 96  ,N/A
522,NASCAR Thunder 2002,XB,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.25m,0.07m,N/A,0.01m,14th Nov 01  ,N/A
523,The Crew 2,XOne,Ubisoft  ,Ivory Tower  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.20m,0.10m,N/A,0.03m,29th Jun 18  ,19th Jul 18
524,GT Advance Championship Racing,GBA,THQ  ,MTO  ,N/A  ,7.5  ,N/A  ,N/A,0.33m,0.24m,0.09m,N/A,0.01m,08th Jun 01  ,N/A
525,MegaRace,All,Software Toolworks  ,Cryo Interactive  ,N/A  ,N/A  ,N/A  ,0.33m,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,21st Mar 21
526,MX vs. ATV Untamed,Wii,THQ  ,Rainbow Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.28m,0.03m,N/A,0.02m,18th Feb 08  ,N/A
527,DiRT 2,PSP,Codemasters  ,Codemasters  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.09m,0.15m,N/A,0.08m,08th Sep 09  ,N/A
528,Kinetica,PS2,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.16m,0.12m,N/A,0.04m,16th Oct 01  ,N/A
529,F1 Race Stars,PS3,Codemasters  ,Codemasters Birmingham  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.07m,0.20m,N/A,0.05m,13th Nov 12  ,17th Oct 18
530,Vin Diesel: Wheelman,PS3,Ubisoft  ,Tigon  ,N/A  ,6.9  ,N/A  ,N/A,0.32m,0.12m,0.14m,N/A,0.05m,24th Mar 09  ,N/A
531,Rally Cross,PS,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.18m,0.12m,N/A,0.02m,31st Jan 97  ,N/A
532,WipEout Pulse,PSP,Sony Computer Entertainment  ,Studio Liverpool  ,N/A  ,8.2  ,N/A  ,N/A,0.32m,0.13m,0.12m,N/A,0.06m,12th Feb 08  ,N/A
533,F1 2016,PC,Codemasters  ,Codemasters  ,N/A  ,N/A  ,N/A  ,0.32m,N/A,N/A,N/A,N/A,N/A,01st Jan 17  ,14th May 18
534,Dragster,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.30m,0.02m,N/A,0.00m,01st Jan 80  ,N/A
535,Cars 3: Driven to Win,NS,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.13m,0.14m,0.02m,0.02m,13th Jun 17  ,25th Feb 18
536,Bigfoot: Collision Course,Wii,Zoo Digital Publishing  ,Destination Software  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.30m,N/A,N/A,0.02m,05th Dec 08  ,N/A
537,Test Drive Unlimited,X360,Atari  ,Eden Studios  ,N/A  ,8.0  ,N/A  ,N/A,0.32m,0.23m,0.04m,0.02m,0.02m,05th Sep 06  ,N/A
538,4x4 Evolution,PS2,Gathering of Developers  ,Terminal Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.16m,0.12m,N/A,0.04m,26th Feb 01  ,N/A
539,Crash Nitro Kart,XB,VU Games  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.24m,0.07m,N/A,0.01m,11th Nov 03  ,N/A
540,Modnation Racers: Road Trip,PSV,Sony Computer Entertainment  ,SCEA  ,7.3  ,N/A  ,N/A  ,N/A,0.31m,0.15m,0.11m,N/A,0.05m,22nd Feb 12  ,N/A
541,Fuel,X360,Codemasters  ,Asobo Studio  ,N/A  ,6.6  ,N/A  ,N/A,0.31m,0.09m,0.18m,0.00m,0.04m,02nd Jun 09  ,05th Aug 20
542,Hot Wheels Turbo Racing,N64,Electronic Arts  ,Stormfront Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.25m,0.06m,N/A,0.00m,22nd Sep 99  ,N/A
543,Vigilante 8,N64,Activision  ,"Luxoflux, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.31m,0.25m,0.06m,N/A,0.00m,04th Jun 98  ,N/A
544,Demolition Racer,PS,Infogrames  ,Pitbull Syndicate  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.17m,0.12m,N/A,0.02m,31st Aug 99  ,N/A
545,MX vs. ATV Reflex,PC,Unknown  ,Double Helix Games  ,N/A  ,N/A  ,N/A  ,0.31m,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Feb 19
546,NASCAR Thunder 2003,GC,EA Sports  ,EA Tiburon  ,N/A  ,8.8  ,N/A  ,N/A,0.31m,0.24m,0.06m,N/A,0.01m,19th Sep 02  ,N/A
547,Star Wars Racer Revenge,PS2,LucasArts  ,Rainbow Studios  ,N/A  ,7.8  ,N/A  ,N/A,0.31m,0.15m,0.12m,N/A,0.04m,11th Feb 02  ,N/A
548,NASCAR 2011: The Game,X360,Activision  ,Eutechnyx  ,6.2  ,6.0  ,N/A  ,N/A,0.31m,0.29m,N/A,N/A,0.02m,29th Mar 11  ,N/A
549,F1 2013,X360,Codemasters  ,Codemasters Birmingham  ,8.0  ,N/A  ,N/A  ,N/A,0.30m,0.01m,0.28m,0.00m,0.02m,08th Oct 13  ,24th May 18
550,Shrek Swamp Kart Speedway,GBA,TDK Mediactive  ,Prolific  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.22m,0.08m,N/A,0.01m,19th Mar 02  ,N/A
551,Burnout,GC,Acclaim Entertainment  ,Criterion Games  ,N/A  ,7.7  ,N/A  ,N/A,0.30m,0.23m,0.06m,N/A,0.01m,29th Apr 02  ,N/A
552,Cart World Series,PS,Sony Computer Entertainment  ,SCEA  ,N/A  ,7.0  ,N/A  ,N/A,0.30m,0.17m,0.11m,N/A,0.02m,16th Sep 97  ,N/A
553,The Dukes of Hazzard II: Daisy Dukes It Out,PS,SouthPeak Interactive  ,Sinister Games  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.17m,0.11m,N/A,0.02m,07th Nov 00  ,N/A
554,Grand Prix 3,PC,Microprose  ,MicroProse  ,N/A  ,9.3  ,N/A  ,0.30m,N/A,N/A,N/A,N/A,N/A,24th Aug 00  ,N/A
555,Monster Truck Madness 64,N64,Rockstar Games  ,Edge of Reality  ,N/A  ,5.5  ,N/A  ,N/A,0.30m,0.24m,0.06m,N/A,0.00m,30th Jun 99  ,N/A
556,Uniracers,SNES,Nintendo  ,DMA Design  ,N/A  ,N/A  ,N/A  ,0.30m,N/A,N/A,N/A,N/A,N/A,01st Dec 94  ,N/A
557,Crazy Taxi: Catch a Ride,GBA,THQ  ,Graphic State  ,N/A  ,4.8  ,N/A  ,N/A,0.30m,0.21m,0.08m,N/A,0.01m,09th Apr 03  ,N/A
558,Wacky Races: Crash & Dash,Wii,Eidos Interactive  ,Farmind Ltd  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.27m,0.00m,N/A,0.02m,17th Jun 08  ,N/A
559,Sonic & Sega All-Stars Racing Transformed,3DS,Sega  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.12m,0.15m,N/A,0.02m,12th Feb 13  ,03rd Dec 18
560,Dreamworks Madagascar Kartz,PS3,Activision  ,Sidhe Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.19m,0.07m,N/A,0.04m,27th Oct 09  ,N/A
561,Need for Speed Underground,GBA,Electronic Arts  ,Pocketeers  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.21m,0.08m,N/A,0.01m,18th Dec 03  ,N/A
562,FlatOut: Head On,PSP,Warner Bros. Interactive  ,Bugbear Entertainment  ,N/A  ,7.3  ,N/A  ,N/A,0.29m,0.13m,0.11m,N/A,0.06m,04th Apr 08  ,N/A
563,Ford Mustang: The Legend Lives,PS2,2K Games  ,Eutechnyx  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.14m,0.11m,N/A,0.04m,19th Apr 05  ,N/A
564,Jeremy McGrath Supercross 2000,N64,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.23m,0.06m,N/A,0.00m,29th Feb 00  ,N/A
565,Supercross 2000,N64,Electronic Arts  ,MBL Research  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.23m,0.06m,N/A,0.00m,24th Nov 99  ,N/A
566,Top Gear Overdrive,N64,Kemco  ,Snowblind Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.23m,0.06m,N/A,0.00m,23rd Nov 98  ,N/A
567,Cars 3: Driven to Win,PS4,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.06m,0.18m,0.01m,0.04m,13th Jun 17  ,14th Jan 18
568,Looney Tunes Racing,PS,Infogrames  ,Circus Freak  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.16m,0.11m,N/A,0.02m,13th Nov 00  ,N/A
569,NASCAR 08,X360,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.26m,0.00m,N/A,0.02m,23rd Jul 07  ,N/A
570,Monster 4x4: Masters of Metal,PS2,Ubisoft  ,Ubisoft Barcelona / Inland Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.14m,0.11m,N/A,0.04m,25th Nov 03  ,N/A
571,VMX Racing,PS,Playmates  ,Studio E  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.16m,0.11m,N/A,0.02m,30th Jun 97  ,N/A
572,R: Racing Evolution,PS2,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.14m,0.11m,N/A,0.04m,09th Dec 03  ,N/A
573,ATV Quad Power Racing 2,GC,Acclaim Entertainment  ,Climax Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.22m,0.06m,N/A,0.01m,22nd Jan 03  ,N/A
574,MX SuperFly featuring Ricky Carmichael,PS2,THQ  ,Pacific Coast Power & Light  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.14m,0.11m,N/A,0.04m,17th Jun 02  ,N/A
575,Driver: Parallel Lines,PS2,Atari  ,Reflections Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.12m,0.10m,0.03m,0.03m,14th Mar 06  ,N/A
576,Need for Speed: Most Wanted (2012),WiiU,Electronic Arts  ,Criterion Games  ,N/A  ,8.4  ,N/A  ,N/A,0.28m,0.13m,0.13m,N/A,0.02m,19th Mar 13  ,19th Dec 18
577,Need for Speed: Most Wanted,PC,Electronic Arts  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.02m,0.24m,N/A,0.02m,15th Nov 05  ,N/A
578,Corvette,GBA,TDK Mediactive  ,Visual Impact  ,N/A  ,4.9  ,N/A  ,N/A,0.28m,0.20m,0.07m,N/A,0.01m,11th Nov 03  ,N/A
579,F-1 Grand Prix,SNES,Video System  ,Video System  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,N/A,N/A,0.28m,N/A,28th Apr 92  ,N/A
580,ExciteBots: Trick Racing,Wii,Nintendo  ,Monster Games  ,8.5  ,7.7  ,N/A  ,N/A,0.28m,0.26m,N/A,N/A,0.02m,20th Apr 09  ,N/A
581,Need for Speed: The Run,Wii,Electronic Arts  ,Firebrand Games  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.11m,0.13m,0.01m,0.03m,15th Nov 11  ,N/A
582,Hot Wheels: Track Attack,DS,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.17m,0.08m,N/A,0.02m,23rd Nov 10  ,N/A
583,Motocross Maniacs Advance,GBA,Konami  ,"Konami Computer Entertainment America, Inc. Honolulu Studio  ",N/A  ,N/A  ,N/A  ,N/A,0.27m,0.20m,0.07m,N/A,0.00m,21st Mar 02  ,N/A
584,Indy 500,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.26m,0.01m,N/A,0.00m,01st Oct 77  ,N/A
585,Pro Race Driver,PS2,Codemasters  ,Codemasters  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.13m,0.10m,N/A,0.03m,06th Dec 02  ,N/A
586,NickToons Racing,GBA,Infogrames  ,Crawfish Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.19m,0.07m,N/A,0.00m,14th Jun 02  ,N/A
587,NASCAR 2011: The Game,PS3,Activision  ,Eutechnyx  ,N/A  ,6.0  ,N/A  ,N/A,0.27m,0.25m,N/A,N/A,0.02m,29th Mar 11  ,N/A
588,Wave Rally,PS2,Eidos Interactive  ,Opus Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.13m,0.10m,N/A,0.03m,26th Nov 01  ,N/A
589,NASCAR 06: Total Team Control,XB,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.20m,0.06m,N/A,0.01m,30th Aug 05  ,N/A
590,Driveclub VR,PS4,Sony Interactive Entertainment  ,Evolution Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.12m,0.09m,0.01m,0.04m,13th Oct 16  ,25th Sep 18
591,Stuntman: Ignition,PS2,THQ  ,Paradigm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.13m,0.10m,N/A,0.03m,28th Aug 07  ,N/A
592,F1 Race Stars,X360,Codemasters  ,Codemasters Birmingham  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.07m,0.18m,N/A,0.02m,13th Nov 12  ,17th Oct 18
593,MotoGP,PS2,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.06m,0.05m,0.14m,0.02m,31st Oct 00  ,N/A
594,XGIII: Extreme G Racing,PS2,Acclaim Entertainment  ,Acclaim Studios Cheltenham  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.13m,0.10m,N/A,0.03m,21st Aug 01  ,N/A
595,NASCAR Thunder 2003,XB,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.20m,0.06m,N/A,0.01m,19th Sep 02  ,N/A
596,Superbike 2000,PS,EA Sports  ,Milestone  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.15m,0.10m,N/A,0.02m,29th Feb 00  ,N/A
597,Initial D: Special Stage,PS2,Sega  ,Sega Rosso  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,N/A,N/A,0.27m,N/A,26th Jun 03  ,N/A
598,Need for Speed: Most Wanted,DS,Electronic Arts  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.24m,0.01m,N/A,0.02m,15th Nov 05  ,N/A
599,Project CARS 2,PC,Namco Bandai Games  ,Slightly Mad Studios  ,N/A  ,N/A  ,N/A  ,0.26m,N/A,N/A,N/A,N/A,N/A,22nd Sep 17  ,N/A
600,Virtua Racing,GEN,Sega  ,Sega-AM2  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,N/A,N/A,0.26m,N/A,14th Mar 94  ,N/A
601,Ford Racing 3,PS2,2K Games  ,Empire Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.13m,0.10m,N/A,0.03m,22nd Mar 05  ,N/A
602,Need for Speed: Most Wanted,GBA,Electronic Arts  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.19m,0.07m,N/A,0.00m,15th Nov 05  ,N/A
603,Asphalt: Injection,PSV,Ubisoft  ,Ubisoft  ,5.4  ,N/A  ,N/A  ,N/A,0.26m,0.14m,0.07m,N/A,0.05m,14th Feb 12  ,N/A
604,Riding Spirits,PS2,BAM! Entertainment  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.13m,0.10m,N/A,0.03m,31st Aug 02  ,N/A
605,McGrath Vs. Pastrana Freestyle Motocross,PS,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.26m,0.14m,0.10m,N/A,0.02m,05th Nov 00  ,N/A
606,Crash Nitro Kart,GC,VU Games  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.20m,0.05m,N/A,0.01m,11th Nov 03  ,N/A
607,Choro Q3,PS,Takara  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,N/A,N/A,0.24m,0.02m,19th Feb 98  ,N/A
608,Sega Rally Revo,PSP,Sega  ,BugBear  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.03m,0.15m,N/A,0.07m,09th Oct 07  ,N/A
609,ATV: Quad Power Racing,GBA,Acclaim Entertainment  ,Tantalus Interactive  ,N/A  ,5.5  ,N/A  ,N/A,0.26m,0.18m,0.07m,N/A,0.00m,20th Aug 02  ,N/A
610,MTX Mototrax,PS2,Activision  ,Left Field Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.13m,0.10m,N/A,0.03m,02nd Mar 04  ,N/A
611,Formula One 2001,PS2,Sony Computer Entertainment  ,Studio Liverpool  ,N/A  ,7.0  ,N/A  ,N/A,0.26m,0.13m,0.10m,N/A,0.03m,24th Sep 01  ,N/A
612,F1 2015,XOne,Codemasters  ,Codemasters Birmingham  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.09m,0.15m,N/A,0.02m,21st Jul 15  ,23rd May 18
613,TOCA Race Driver 2: Ultimate Racing Simulator,PSP,Codemasters  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,N/A,0.25m,N/A,0.00m,01st Sep 05  ,N/A
614,NASCAR 09,PS3,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.22m,0.01m,N/A,0.02m,10th Jun 08  ,N/A
615,Need for Speed Rivals,PC,Electronic Arts  ,Ghost Games  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.04m,0.19m,N/A,0.02m,19th Nov 13  ,04th Jan 18
616,NASCAR 09,X360,EA Sports  ,EA Tiburon  ,N/A  ,7.1  ,N/A  ,N/A,0.25m,0.23m,0.00m,N/A,0.02m,10th Jun 08  ,N/A
617,Juiced 2: Hot Import Nights,PS3,THQ  ,Juice Games  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.18m,0.04m,0.01m,0.02m,22nd Oct 07  ,N/A
618,WipEout XL,PS,Sony Computer Entertainment  ,Psygnosis  ,N/A  ,8.8  ,N/A  ,N/A,0.25m,0.14m,0.10m,N/A,0.02m,30th Sep 96  ,N/A
619,WipEout Fusion,PS2,BAM! Entertainment  ,Studio Liverpool  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.12m,0.10m,N/A,0.03m,17th Jun 02  ,16th Sep 18
620,Crash Tag Team Racing,PSP,VU Games  ,Radical Entertainment  ,N/A  ,6.3  ,N/A  ,N/A,0.25m,0.16m,0.06m,N/A,0.03m,10th Nov 05  ,N/A
621,MotoGP '07,X360,THQ  ,Climax Studios  ,N/A  ,7.7  ,8.0  ,N/A,0.25m,0.23m,0.00m,N/A,0.02m,27th Aug 07  ,N/A
622,Trials Fusion,XOne,Ubisoft  ,RedLynx  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.12m,0.10m,N/A,0.02m,01st Jan 15  ,25th May 18
623,F1 Pole Position 64,N64,Ubisoft  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.11m,0.13m,N/A,0.01m,30th Sep 97  ,N/A
624,Grand Prix Simulator,All,Codemasters  ,Codemasters  ,N/A  ,N/A  ,N/A  ,0.25m,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,18th Jul 21
625,MRC: Multi-Racing Championship,N64,Ocean  ,Genki  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.20m,0.05m,N/A,0.00m,31st Aug 97  ,N/A
626,The Duel: Test Drive II,All,Accolade  ,Distinctive Software  ,N/A  ,N/A  ,N/A  ,0.25m,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,23rd Apr 22
627,Cars,X360,THQ  ,Rainbow Studios  ,N/A  ,7.0  ,N/A  ,N/A,0.25m,0.22m,0.01m,N/A,0.02m,23rd Oct 06  ,N/A
628,Penny Racers,PS,Sony Computer Entertainment  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,N/A,N/A,0.23m,0.02m,01st Oct 96  ,N/A
629,SBK Superbike World Championship,PS3,Conspiracy Entertainment  ,Milestone  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.12m,0.11m,N/A,0.02m,10th Mar 09  ,N/A
630,Monster Jam: Path of Destruction,PS3,Activision  ,Virtuos  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.21m,0.02m,N/A,0.02m,09th Nov 10  ,N/A
631,Dreamworks Madagascar Kartz,X360,Activision  ,Sidhe Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.14m,0.09m,N/A,0.02m,27th Oct 09  ,N/A
632,F1 2000,PS,EA Sports  ,Visual Sciences  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.14m,0.09m,N/A,0.02m,29th Feb 00  ,N/A
633,WRC: World Rally Championship,PS2,BAM! Entertainment  ,Evolution Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.12m,0.09m,N/A,0.03m,21st Mar 02  ,N/A
634,Cars: Mater-National Championship,PS2,THQ  ,Rainbow Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.12m,0.09m,N/A,0.03m,29th Oct 07  ,N/A
635,Choro Q2,PS,Takara  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,N/A,N/A,0.23m,0.02m,21st Feb 97  ,N/A
636,Classic NES Series: Excitebike,GBA,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.11m,0.04m,0.10m,0.01m,02nd Jun 04  ,N/A
637,SRS: Street Racing Syndicate,XB,Namco  ,Eutechnyx  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.18m,0.05m,N/A,0.01m,31st Aug 04  ,N/A
638,Fuel,PS3,Codemasters  ,Asobo Studio  ,N/A  ,6.6  ,N/A  ,N/A,0.24m,0.08m,0.11m,0.00m,0.04m,02nd Jun 09  ,05th Aug 20
639,Ride,PS4,Milestone S.r.l.  ,Milestone S.r.l.  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.04m,0.13m,0.03m,0.03m,23rd Jun 15  ,24th Apr 18
640,Corvette,XB,TDK Mediactive  ,Steel Monkeys  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.18m,0.05m,N/A,0.01m,10th Dec 03  ,N/A
641,Burnout 2: Point of Impact,XB,Acclaim Entertainment  ,Criterion Games  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.18m,0.05m,N/A,0.01m,01st May 03  ,N/A
642,The Simpsons: Road Rage,GC,Electronic Arts  ,Radical Entertainment  ,N/A  ,6.0  ,N/A  ,N/A,0.24m,0.19m,0.05m,N/A,0.01m,17th Dec 01  ,N/A
643,NHRA Championship Drag Racing,PS2,ValuSoft  ,Lucky Chicken  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.12m,0.09m,N/A,0.03m,14th Sep 05  ,N/A
644,Monster Jam,PS2,Activision  ,Torus Games  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.12m,0.09m,N/A,0.03m,13th Nov 07  ,N/A
645,Driver '76,PSP,Ubisoft  ,Sumo Digital  ,N/A  ,5.5  ,N/A  ,N/A,0.24m,0.03m,0.14m,N/A,0.07m,08th May 07  ,N/A
646,Road Rash 64,N64,THQ  ,Pacific Coast Power & Light  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.19m,0.05m,N/A,0.00m,31st Aug 99  ,N/A
647,Juiced 2: Hot Import Nights,DS,THQ  ,Juice Games  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.22m,0.00m,N/A,0.02m,17th Sep 07  ,N/A
648,4X4 EVO 2,XB,Gathering of Developers  ,Terminal Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.18m,0.05m,N/A,0.01m,14th Nov 01  ,N/A
649,XS Airboat Racing,PS,XS Games  ,Miracle Designs  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.13m,0.09m,N/A,0.02m,01st Jan 04  ,N/A
650,MX vs. ATV Reflex,PSP,THQ  ,Rainbow Studio  ,N/A  ,5.3  ,N/A  ,N/A,0.24m,0.18m,0.03m,N/A,0.03m,01st Dec 09  ,N/A
651,Jet Racing Extreme: The First Encounter,PC,Real Dynamics  ,Real Dynamics  ,N/A  ,N/A  ,N/A  ,0.24m,N/A,N/A,N/A,N/A,N/A,14th Jul 15  ,03rd Feb 19
652,NASCAR 08,PS2,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.12m,0.09m,N/A,0.03m,23rd Jul 07  ,N/A
