position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1865,Gettysburg: Armored Warfare,PC,Unknown  ,Paradox Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1866,Gitigiti,XBL,Microsoft  ,JinCycle  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 09  ,N/A
1867,Global Defence Force: Tactics,PS2,Essential Games  ,ThinkArts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 07  ,N/A
1868,Global Force: Shin Sentou Kokka,PS,Sony Computer Entertainment  ,Marionette  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 99  ,N/A
1869,Glory Days: Tactical Defense,DSiW,Odenis Studios  ,Odenis Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jan 11  ,N/A
1870,Glory of Generals,3DS,CIRCLE Entertainment  ,EASY Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 14  ,N/A
1871,GoD Factory: Wingmen,PC,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 14  ,N/A
1872,Gods vs Humans,WW,Zallag  ,Artefacts Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Nov 10  ,N/A
1873,Godzilla 2: War of the Monsters,NES,TOHO  ,"Toho Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 92  ,N/A
1874,Godzilla: Kaijuu no Daishingeki,GG,Sega  ,SIMS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 95  ,N/A
1875,Golf Resort Tycoon,PC,Activision  ,Cat Daddy Games  ,N/A  ,6.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st May 01  ,N/A
1876,Golf Resort Tycoon II,PC,Activision  ,Cat Daddy Games  ,N/A  ,6.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 02  ,N/A
1877,Goodgame Empire,PC,Goodgame Studios  ,Goodgame Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 11  ,N/A
1878,Gourmet Kitchen: Suteki na Obentou,GBA,MTO  ,MTO  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 03  ,N/A
1879,Grand Ages: Rome - Reign of Augustus,PC,Kalypso  ,Haemimont Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 10  ,N/A
1880,Gratuitous Space Battles,PC,Positech Games  ,Positech Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 09  ,N/A
1881,Great War Nations: The Spartans,PC,DreamCatcher Interactive  ,Dreamcatcher  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th May 08  ,N/A
1882,Greed Corp,PSN,W!Games  ,W!Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 10  ,N/A
1883,Greed Corp,XBL,W!Games  ,W!Games  ,N/A  ,8.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 10  ,N/A
1884,Grepolis,PC,InnoGames  ,InnoGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 09  ,N/A
1885,Grepolis,And,InnoGames  ,InnoGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jan 13  ,20th Jul 18
1886,GrimGrimoire,PSN,NIS America  ,Vanillaware  ,N/A  ,7.7  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 11  ,10th Jan 19
1887,Grotesque Tactics: Evil Heroes,WW,Silent Dreams  ,Silent Dreams  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1888,Grotesque Tactics: Evil Heroes,PC,Unknown  ,Silent Dreams  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1889,Ground Control,PC,Sierra Entertainment  ,Massive Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st May 00  ,N/A
1890,Ground Control 2: Operation Exodus,PC,VU Games  ,Massive Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 04  ,N/A
1891,Ground Control: Dark Conspiracy,PC,Sierra Entertainment  ,Massive Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 00  ,N/A
1892,Ground Pounders,PC,Kerberos Productions  ,Kerberos Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 14  ,N/A
1893,Ground Pounders,OSX,Kerberos Productions  ,Kerberos Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 14  ,N/A
1894,Ground Pounders,Linux,Kerberos Productions  ,Kerberos Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 14  ,N/A
1895,Ground Zero: Genesis of a New World,PC,Unknown  ,destraX  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 05  ,N/A
1896,Guardians of Graxia,PC,Unknown  ,Petroglyph Games  ,N/A  ,5.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Oct 10  ,N/A
1897,Gunbound,PC,Softnyx  ,Softnyx  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 04  ,N/A
1898,Gunlok,PC,Virgin Interactive  ,Rebellion Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 01  ,N/A
1899,Hacker Evolution: Reinsertion,PC,Unknown  ,exoSyphen Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 07  ,N/A
1900,Hacker Evolution: Untold - Flight Zero,PC,Unknown  ,exoSyphen Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 10  ,N/A
1901,Haegemonia Collector,PC,Wanadoo  ,Digital Reality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 03  ,N/A
1902,Haegemonia: Gold Edition,PC,Microids  ,Digital Reality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 02  ,N/A
1903,Halo Wars,XBL,Microsoft Game Studios  ,Ensemble Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 10  ,N/A
1904,Halo Wars: Historic Battles,XBL,Microsoft Game Studios  ,Robot Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 09  ,N/A
1905,Halo Wars: Strategic Options,XBL,Microsoft Game Studios  ,Robot Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th May 09  ,N/A
1906,Hamster Monogatari 2 GBA,GBA,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 01  ,N/A
1907,Hamster Monogatari 3 GBA,GBA,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Dec 02  ,N/A
1908,Hamster Monogatari 3EX 4 Special,GBA,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 03  ,N/A
1909,Hamster Paradise Advance,GBA,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 02  ,N/A
1910,Hamster Paradise: Pure Heart,GBA,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jul 03  ,N/A
1911,Hanabi Fantast,PS,Magical Company  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jul 98  ,N/A
1912,Hanabi Hyakkei Advance,GBA,Aruze Corp  ,Aruze Corp  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 04  ,N/A
1913,Hannibal: Terror of Rome,PC,Matrix Games   ,AGEOD  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 14  ,N/A
1914,Harukaze Sentai V-Force,SAT,Ving  ,Ving  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 97  ,N/A
1915,Harukaze Sentai V-Force,PS,Ving  ,Ving  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 96  ,N/A
1916,Harusame Youbi,DC,NEC Interchannel   ,NEC Interchannel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 01  ,N/A
1917,Harvest Moon: Boy & Girl,PSN,Natsume  ,Marvelous  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Oct 09  ,N/A
1918,Harvest Moon: Save the Homeland,PSN,Unknown  ,Victor Interactive Software  ,N/A  ,7.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1919,Harvest: Massive Encounter,PC,Oxeye  ,Oxeye Game Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 08  ,N/A
1920,Hasbro Family Game Night: Connect Four,XBL,Electronic Arts  ,EA Bright Light  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 09  ,N/A
1921,Hataraku Chocobo,WS,Square  ,SquareSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 00  ,N/A
1922,Hatsune Miku: Project Mirai,3DS,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 12  ,N/A
1923,Head Buster,GG,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 91  ,N/A
1924,Hearts of Iron,PC,Strategy First  ,Paradox Interactive  ,N/A  ,7.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 02  ,N/A
1925,Hearts of Iron - The Card Game,PC,Unknown  ,Corncrow Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1926,Hearts of Iron II: Armageddon,PC,Paradox Interactive   ,Paradox Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 07  ,N/A
1927,Hearts of Iron II: Doomsday,PC,Paradox Interactive   ,Paradox Interactive  ,N/A  ,7.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 06  ,N/A
1928,Hearts of Iron II: Iron Cross,PC,Paradox Interactive   ,Irshappa  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jul 10  ,N/A
1929,Hearts of Iron III Collection,PC,Paradox Interactive   ,Paradox Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 11  ,N/A
1930,Hearts of Iron III: For the Motherland,PC,Paradox Interactive   ,Paradox Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 11  ,N/A
1931,Hearts of Iron III: Semper Fi,PC,Paradox Interactive   ,Paradox Interactive  ,5.3  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 10  ,N/A
1932,Hearts of Iron IV,Linux,Paradox Interactive   ,Paradox Development  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 16  ,29th Nov 18
1933,Hearts of Iron IV,OSX,Paradox Interactive   ,Paradox Development  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 16  ,29th Nov 18
1934,Heaven & Earth,MS,Unknown  ,Software Resources International  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1935,Heavy Armor Brigade,DS,UFO Interactive  ,MileStone Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 08  ,N/A
1936,Hegemonia: Legions of Iron,PC,DreamCatcher Interactive  ,Digital Reality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 03  ,N/A
1937,Hegemonia: The Solon Heritage,PC,Wanadoo  ,Digital Reality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 03  ,N/A
1938,Heir of Zendor: The Legend of the Land,SAT,KOEI  ,Micronet  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96  ,N/A
1939,Hell Tycoon,PC,Unknown  ,Anarchy Enterprises  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1940,Helldorado,PC,Viva Media  ,Spellbound  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 09  ,N/A
1941,Hello! Idol Debut,GBA,TDK Core  ,TDK Core  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 04  ,N/A
1942,Heroes Chronicles: Clash of the Dragons,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 00  ,N/A
1943,Heroes Chronicles: Conquest of the Underworld,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 00  ,N/A
1944,Heroes Chronicles: Masters of the Elements,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 00  ,N/A
1945,Heroes Chronicles: Revolt of the Beastmasters,PC,Unknown  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1946,Heroes Chronicles: The Fiery Moon,PC,Unknown  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1947,Heroes Chronicles: The Sword of Frost,PC,Unknown  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1948,Heroes Chronicles: The World Tree,PC,Unknown  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1949,Heroes Chronicles: Warlords of the Wasteland,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 00  ,N/A
1950,Heroes of Might and Magic,PC,New World Computing  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 95  ,N/A
1951,Heroes of Might and Magic,GB,3DO  ,KnowWonder  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Apr 00  ,N/A
1952,Heroes of Might and Magic Complete Edition,PC,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th May 06  ,N/A
1953,Heroes of Might and Magic II,GB,3DO  ,KnownWonder  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 00  ,N/A
1954,Heroes of Might and Magic II: The Price of Loyalty,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 97  ,N/A
1955,Heroes of Might and Magic II: The Succession Wars,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 96  ,N/A
1956,Heroes of Might and Magic III,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 99  ,N/A
1957,Heroes of Might and Magic III Complete,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00  ,N/A
1958,Heroes of Might and Magic III: Armageddon's Blade,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 99  ,N/A
1959,Heroes of Might and Magic III: In the Wake of Gods,PC,Unknown  ,Fan Made  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1960,Heroes of Might and Magic III: The Shadow of Death,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 00  ,N/A
1961,Heroes of Might and Magic IV: The Gathering Storm,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 02  ,N/A
1962,Heroes of Might and Magic IV: Winds of War,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 03  ,N/A
1963,Heroes of Might and Magic V: Hammers of Fate,PC,Ubisoft  ,Nival Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 06  ,N/A
1964,Herzog  Zwei,GEN,Sega  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 90  ,N/A
1965,Hexement,XBL,Microsoft  ,SeventhGearProductions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Apr 09  ,N/A
1966,Hidden Stroke,PC,CDV Software Entertainment  ,Allied Power  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 03  ,N/A
1967,Hidden Stroke II,PC,CDV Software Entertainment  ,Allied Power  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 05  ,N/A
1968,High Gravity Wells,XBL,Unknown  ,Stockton  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1969,High Seize,NGage,Nokia  ,"RedLynx, Ltd.  ",N/A  ,8.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 05  ,N/A
1970,Hinterland,PC,Independent  ,Tilted Mill Entertainment  ,N/A  ,7.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 08  ,N/A
1971,Hinterland: Orc Lords,PC,Unknown  ,Tilted Mill  ,N/A  ,7.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1972,Hisou Kihei X-Serd,PCE,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 90  ,N/A
1973,History Egypt: Engineering an Empire,PC,Slitherine Software  ,Slitherine Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 10  ,N/A
1974,History Egypt: Engineering an Empire,PSP,Slitherine Software  ,Slitherine Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 10  ,N/A
1975,History Egypt: Engineering an Empire,WW,Unknown  ,Bloober Team  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1976,History Egypt: Engineering an Empire,PSN,Slitherine Software  ,Slitherine Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 10  ,N/A
1977,History Egypt: Engineering an Empire,DS,Slitherine Software  ,Slitherine Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 10  ,N/A
1978,History Egypt: Engineering an Empire,DSiW,Unknown  ,Bloober Team  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1979,Hive,XBL,Microsoft  ,Handkor  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 08  ,N/A
1980,Hoard,PSN,Big Sandwich Games  ,Big Sandwich Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 10  ,N/A
1981,Holiday World Tycoon,PC,GSP  ,Avanquest Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 06  ,N/A
1982,Hollywood Squares,PSN,Unknown  ,Ludia Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1983,Homeworld: Shipbreakers,PC,Gearbox Software  ,Blackbird Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
1984,Horn Swaggle Islands,XBL,Microsoft  ,Pencel Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jul 09  ,N/A
1985,Horse & Musket 2: Prussia's Glory,PC,Shrapnel Games  ,Boku Strategy Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 05  ,N/A
1986,Horse & Pony: My Horsefarm,GBA,DTP Entertainment  ,Independent Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03  ,N/A
1987,Hoshigami: Ruining Blue Earth Remix,DS,Aksys Games  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 07  ,N/A
1988,Hospital Hustle,PC,Merscom LLC  ,Gameinvest  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 08  ,N/A
1989,Hostile Waters: Antaeus Rising,PC,Interplay  ,Rage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jun 01  ,N/A
1990,Hotel Giant 2,DS,Unknown  ,Creative Patterns  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1991,Hundred Swords,PC,Activision  ,Smilebit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 02  ,N/A
1992,Hundred Swords,DC,Sega  ,Smilebit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 01  ,N/A
1993,Hunters Of The Dead,PC,Strategy First  ,Strategy First  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Sep 14  ,N/A
1994,I of the Enemy,PC,Unknown  ,Enemy Technology  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 04  ,N/A
1995,iBomber Defense,PC,Chillingo  ,Cobra Mobile  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th May 11  ,N/A
1996,Ice Cream Craze: Tycoon Takeover,PC,GameFools  ,GameFools  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 09  ,N/A
1997,Ice Cream Tycoon,PC,Big Fish Games  ,Big Fish Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 07  ,N/A
1998,Ice Cream Tycoon Deluxe,PC,IncaGold  ,IncaGold  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 07  ,N/A
1999,Idol Hands,PC,Pocket Games Inc  ,Pocket Games Inc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 15  ,N/A
2000,Idol Janshi o Tsukucchaou,DC,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 99  ,N/A
2001,Imperialism,PC,SSI  ,Frog City Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 97  ,N/A
2002,Imperialism II: The Age of Exploration,PC,SSI  ,Frog City Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 99  ,N/A
2003,Imperium Galactica,PC,GT Interactive  ,Digital Reality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
2004,Imperium Galactica II: Alliances,PC,GT Interactive  ,Digital Reality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Apr 00  ,N/A
2005,Imperium Romanum: Emperor Expansion,PC,SouthPeak Interactive  ,Haemimont Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 08  ,N/A
2006,Incoming!,WW,JV Games Inc.  ,JV Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 09  ,N/A
2007,Incursion,XBL,Microsoft  ,Dubman  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th May 09  ,N/A
2008,Industry Giant,PC,Interactive Magic  ,JoWood Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 98  ,02nd Feb 18
2009,Industry Giant II,PS4,UIG Entertainment  ,"Reactor, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 17  ,21st Sep 18
2010,Industry Giant II,XOne,UIG Entertainment  ,"Reactor, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 17  ,21st Sep 18
2011,Industry Giant II,PC,JoWood Productions  ,JoWood Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 02  ,21st Sep 18
2012,Industry Giant II Gold,PC,Koch Media  ,JoWood Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 03  ,N/A
2013,Industry Giant II: 1980-2020,PC,JoWood Productions  ,JoWood Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 02  ,N/A
