position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
3178,GuruGuru Garakutaz,GB,Atlus  ,Multimedia Intelligence Transfer  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 99  ,N/A
3179,Gurumin: A Monstrous Adventure,PSN,Mastiff  ,Nihon Falcom Corporation  ,N/A  ,7.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 08  ,N/A
3180,Gyouten Ningen Batseelor: Doctor Guy no Yabou,GB,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 01  ,N/A
3181,Gyromancer,XBL,Square Enix  ,PopCap Games / Square Enix  ,N/A  ,7.7  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 09  ,N/A
3182,Gyromancer,PC,Square Enix  ,PopCap Games / Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 09  ,N/A
3183,Hagane no Renkinjutsushi: Meisou no Rinbukyoku,GBA,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 04  ,N/A
3184,Hagane no Renkinjutsushi: Omoide no Soumeikyoku,GBA,Bandai  ,Tom Create  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 04  ,N/A
3185,Half-Minute Hero,PSN,Xseed Games  ,Opus Studio  ,N/A  ,8.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 09  ,N/A
3186,Half-Minute Hero: Super Mega Neo Climax,XBL,Marvelous Interactive  ,Opus Studio  ,8.0  ,7.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 11  ,N/A
3187,Halfway,PC,Chucklefish  ,Robotality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 14  ,N/A
3188,Halfway,Linux,Chucklefish  ,Robotality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 14  ,N/A
3189,Halfway,OSX,Chucklefish  ,Robotality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 14  ,N/A
3190,Hamtaro: Rainbow Rescue,GBA,Nintendo  ,AlphaDream Corporation  ,N/A  ,8.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 04  ,N/A
3191,"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",WS,Square  ,SquareSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 02  ,N/A
3192,"Hanjuku Eiyuu: Aa, Sekaiyo Hanjukunare...!!",SNES,Square  ,SquareSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 92  ,N/A
3193,Hanjuku Hero,NES,Square  ,Bits Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 88  ,N/A
3194,Hanjuku Hero,VC,Square Enix  ,Bits Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 07  ,N/A
3195,Harbinger,PC,DreamCatcher Interactive  ,Silverback Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 03  ,N/A
3196,Hard to be a God,PC,Akella  ,Burut Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 07  ,N/A
3197,Harobots,WS,Sunrise Interactive  ,Sunrise Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 99  ,N/A
3198,Harobots: Robo Hero Battling!!,GBA,Sunrise Interactive  ,Sunrise Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 02  ,N/A
3199,Harry Potter and the Chamber of Secrets,GB,Electronic Arts  ,Griptonite Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 02  ,N/A
3200,Heath: The Unchosen Path,PC,GMX Media   ,Burut Creative Team  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 03  ,N/A
3201,Heimdall,SCD,JVC  ,JVC Digital Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
3202,Heimdall,PC,Core Design Ltd.  ,The Eighth Day  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 91  ,N/A
3203,Helen's Mysterious Castle,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 14  ,N/A
3204,Hellbreed,PC,Unknown  ,GameForge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3205,Hellfire - Single Player Diablo Expansion Pack,PC,Sierra Entertainment  ,Synergistik Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 97  ,N/A
3206,Heracles no Eikou II: Titan no Metsubou,NES,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 89  ,N/A
3207,Heracles no Eikou III: Kamigami no Chinmoku,VC,Nintendo  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 07  ,N/A
3208,Heracles no Eikou III: Kamigami no Chinmoku,SNES,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 92  ,N/A
3209,Heracles no Eikou IV: Kamigami-kara no Okurimono,SNES,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 94  ,N/A
3210,Heracles no Eikou IV: Kamigami-kara no Okurimono,VC,Nintendo  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 08  ,N/A
3211,Heracles no Eikou: Toujin Makyouden,NES,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Jun 87  ,N/A
3212,Heracles no Eikou: Ugokidashita Kamigami,GB,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 92  ,N/A
3213,Hercules: The Legendary Journeys,GB,Titus  ,Titus Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 02  ,N/A
3214,Heretic Kingdoms: The Inquisition,PC,Got Game Entertainment  ,3D People  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 05  ,N/A
3215,Hermina to Culus: Lilie no Atelier Mou Hitotsu no Monogatari,PS2,Gust  ,Gust  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 01  ,N/A
3216,Hero of the Kingdom II,PC,Lonely Troops  ,Lonely Troops  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 15  ,21st Apr 19
3217,Hero's Journey,PC,Unknown  ,Simutronics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3218,Heroes Chronicles: The Final Chapters,PC,3DO  ,New World Computing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 01  ,N/A
3219,Heroes of a Broken Land,OSX,Winged Pixel Inc.  ,Winged Pixel Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 14  ,11th Aug 18
3220,Heroes of a Broken Land,PC,Winged Pixel Inc.  ,Winged Pixel Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 14  ,11th Aug 18
3221,Heroes of Bestia,PC,IGG  ,IGG.com  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 70  ,N/A
3222,Heroes of Might and Magic: Quest for the Dragon Bone Staff,PS2,3DO  ,New World Computing  ,N/A  ,6.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 01  ,N/A
3223,Heroes of Telara,PC,Unknown  ,Trion  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3224,Heroes Rise: HeroFall,Linux,Choice of Games  ,Choice of Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jul 14  ,N/A
3225,Heroes Rise: HeroFall,And,Choice of Games  ,Choice of Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jul 14  ,N/A
3226,Heroes Rise: HeroFall,PC,Choice of Games  ,Choice of Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jul 14  ,N/A
3227,Heroes Rise: HeroFall,OSX,Choice of Games  ,Choice of Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jul 14  ,N/A
3228,Hexyz Force,PSN,Atlus  ,Sting  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th May 10  ,N/A
3229,Hi no Ouji: Yamato Takeru,SNES,TOHO  ,Multimedia Intelligence Transfer  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 95  ,N/A
3230,High School DxD: New Fight,PSV,Marvelous Entertainment  ,Marvelous Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 14  ,N/A
3231,Hitori de Dekirumon! Cooking Densetsu,GB,Vap  ,Vap  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 92  ,N/A
3232,Hokuto no Ken 3: Shinseiki Souzou Seiken Retsuden,NES,Toei Animation  ,Shouei System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 89  ,N/A
3233,Hokuto no Ken 4: Shichisei Hakenden: Hokuto Shinken no Kanata e,NES,Toei Animation  ,Shouei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 91  ,N/A
3234,Hokuto no Ken 5: Tenma Ryuuseiden Ai Zesshou,SNES,Toei Animation  ,Shouei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jul 92  ,N/A
3235,Holy Umbrella: Dondera no Mubo!!,SNES,Naxat Soft  ,Earthly Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 95  ,N/A
3236,Houkago in Beppin Jogakuin,SNES,Imagineer  ,Access  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 95  ,N/A
3237,Houshinengi 2,PS2,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 02  ,N/A
3238,Houshinengi Aizouban,PS,KOEI  ,Koei / Inis  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 99  ,N/A
3239,Hunter X Hunter,WS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 00  ,N/A
3240,Hunter X Hunter: Greed Island,WS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 03  ,N/A
3241,Hunter X Hunter: Michikareshi Mono,WS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 01  ,N/A
3242,Hunter X Hunter: Minna Tomodachi Daisakusen!!,GBA,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 03  ,N/A
3243,Huxley: The Dystopia,PC,Unknown  ,Webzen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3244,Huxley: The Dystopia,X360,Unknown  ,Webzen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
3245,Hydlide,NES,FCI  ,Tikipod  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 89  ,N/A
3246,Hydlide 3: Yami Kara no Houmonsha,NES,Namco  ,Tikipod  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 89  ,N/A
3247,Hyper Light Drifter,XOne,Rebellion Games  ,Rebellion Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 16  ,N/A
3248,Hyper Light Drifter,PSV,Rebellion Games  ,Rebellion Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 17  ,N/A
3249,Hyper Light Drifter,OSX,Rebellion Games  ,Rebellion Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 16  ,N/A
3250,Hyper Light Drifter,Linux,Rebellion Games  ,Rebellion Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 17  ,N/A
3251,Hyper Light Drifter,Ouya,Rebellion Games  ,Rebellion Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
3252,Hyperdevotion Noire: Goddess Black Heart,PC,Idea Factory International  ,Compile Heart  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 17  ,N/A
3253,Hysteria Project 2,PSN,Sony Computer Entertainment  ,Bulkypix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 11  ,N/A
3254,I am Setsuna,PC,Square Enix  ,Tokyo RPG Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 16  ,04th Jul 18
3255,Icarus: Sanctuary of the Gods,PC,JC Research  ,"ST Entertainment, KRGsoft  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st May 98  ,N/A
3256,Icewind Dale: Heart of Winter,PC,Interplay  ,Black Isle Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Feb 01  ,N/A
3257,Icewind Dale: The Collection,PC,Interplay  ,Black Isle Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 02  ,N/A
3258,Icewind Dale: The Ultimate Collection,PC,Interplay  ,Black Isle Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Sep 03  ,N/A
3259,Imperial SaGa,PC,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16  ,N/A
3260,Inindo: Way of the Ninja,SNES,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 93  ,N/A
3261,Initial D: Another Stage,GBA,Sammy Corporation  ,Sammy Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 02  ,N/A
3262,Instant Dungeon!,PC,Desura  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 14  ,N/A
3263,Instant Dungeon!,PSV,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 14  ,N/A
3264,InuYasha,PS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 01  ,N/A
3265,ioi 2: The Return of ioi,PC,Idea Factory  ,Stellar Stone LLC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 99  ,N/A
3266,Iron Feather,DS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 06  ,N/A
3267,Ishar Compilation,PC,DotEmu  ,Silmarils  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 94  ,N/A
3268,Islands of Wakfu,XBL,Microsoft  ,Ankama Studio  ,N/A  ,6.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 11  ,N/A
3269,Itsuka Kono Te ga Kegareru Toki ni: Spectral Force Legacy,PSP,Idea Factory  ,Neverland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 09  ,N/A
3270,Izumo,DC,Shinbyou Planning  ,Studio e-go  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 04  ,N/A
3271,J.R.R. Tolkien's The Lord of the Rings,PC,Interplay  ,Interplay  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
3272,J.R.R. Tolkien's The Lord of the Rings Vol. II: The Two Towers,PC,Interplay  ,Interplay  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
3273,J.R.R. Tolkien's The Lord of the Rings Volume 1,SNES,Interplay  ,Interplay  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
3274,Jade Dynasty,PC,Perfect World Entertainment  ,Perfect World Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 09  ,N/A
3275,Jade Empire,XBL,Microsoft  ,BioWare Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 08  ,N/A
3276,Jaseiken Necromancer,PCE,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jan 88  ,N/A
3277,Jaseiken Necromancer,VC,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 06  ,N/A
3278,Jaseiken Necromancer,PSN,Sony Computer Entertainment  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 09  ,N/A
3279,Jaseiken Necromancer: Nightmare Reborn,DSiW,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 10  ,N/A
3280,Jeanne d'Arc,PSN,Sony Computer Entertainment  ,Level 5  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 08  ,N/A
3281,Jikandia: The Timeless Land,PSN,Aksys Games  ,Opus Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 11  ,N/A
3282,Jikuu Senki Mu,GB,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Sep 91  ,N/A
3283,Jikuu Yuten: Debias,NES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 87  ,N/A
3284,Jisedai Beegoma Battle Beyblade,GB,Hudson Soft  ,Rokumendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 99  ,N/A
3285,John Romero's Daikatana,GB,Kemco  ,Ion Storm  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 00  ,N/A
3286,Judas Code,PSV,tri-Ace  ,tri-Ace  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 14  ,N/A
3287,Jumpgate Evolution,PC,Codemasters  ,NetDevil  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 11  ,N/A
3288,Jungle Wars,GB,Pony Canyon  ,Pony Canyon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jun 91  ,N/A
3289,Jungle Wars 2: Kodai Mahou Atimos no Nazo,SNES,Pony Canyon  ,Atelier Double  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 93  ,N/A
3290,Just Breed,NES,Enix  ,Enix Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 92  ,N/A
3291,Justice League Heroes,PS2,Warner Bros. Interactive  ,Snowblind Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 06  ,N/A
3292,Justice League Heroes,XB,Warner Bros. Interactive  ,Snowblind Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 06  ,N/A
3293,Justice League Heroes,PSN,Warner Bros. Interactive  ,Snowblind Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09  ,N/A
3294,Juuni Kokuki: Guren no Shirobe Koujin no Michi,PS2,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 03  ,N/A
3295,Juuni Kokuki: Kakukakutaru Oudou Kouryoku no Uka,PS2,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 04  ,N/A
3296,Juvei Quest,NES,Namco  ,Birthday  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 91  ,N/A
3297,Kabuki Samurai Sensei: Bride of Shadows,3DS,Unknown  ,Smack Down Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3298,Kaeru B Back,GBA,Kadokawa Shoten  ,Kadokawa Shoten  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 02  ,N/A
3299,Kaijuu Monogatari,NES,Namco  ,Birthday  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 88  ,N/A
3300,Kameni no Merchant!,DSiW,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 09  ,N/A
3301,Kami no Kijutsu: Illusion of the Evil Eyes,GBA,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 02  ,N/A
3302,Kaseki no Uta,PC,age  ,age  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 00  ,N/A
3303,Kaseki Sousei Reborn,GB,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 98  ,N/A
3304,Kaseki Sousei Reborn II: Monster Digger,GB,Starfish  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 99  ,N/A
3305,Kawaii Pet Shop Monogatari,GB,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 99  ,N/A
3306,Kawaii Pet Shop Monogatari 2,GB,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 00  ,N/A
3307,KeeperRL,Linux,Michal Brzozowski	  ,Michal Brzozowski  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 15  ,N/A
3308,KeeperRL,PC,Michal Brzozowski	  ,Michal Brzozowski  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 15  ,N/A
3309,KeeperRL,OSX,Michal Brzozowski	  ,Michal Brzozowski  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 15  ,N/A
3310,Ken to Mahou to Gakuen Mono. 3,PSN,Acquire  ,ZeroDiv  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 10  ,N/A
3311,Kenshi,PC,Unknown  ,Lose  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3312,Kero Kero Keroppi no Bouken Nikki: Nemureru Mori no Keroriinu,SNES,Character Soft  ,Character Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 94  ,N/A
3313,Kessen! Dokapon Okukoku IV: Densetsu no Yuusha Tachi,SNES,Asmik Ace Entertainment  ,"Asmic Ace Entertainment, Inc  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 93  ,N/A
3314,Khamrai,PS,Namco  ,Alpha Unit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 00  ,N/A
3315,Kidou Shinsengumi Moeyo Ken,PS2,Enterbrain  ,Enterbrain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Dec 02  ,N/A
3316,Kidou Tenshi Angelic Layer,GBA,Epoch  ,Epoch  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 01  ,N/A
3317,Kien,GBA,"Destination Software, Inc  ",PM Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 04  ,N/A
3318,King Arthur: The Druids,PC,Paradox Interactive   ,NeoCoreGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 11  ,N/A
3319,King of Kings (Namco),NES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 88  ,N/A
3320,King of Kings III,PC,gamigo  ,gamigo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 10  ,N/A
3321,King's Bounty: Dark Side,PC,1C Company  ,1C Company  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 14  ,N/A
3322,King's Field: Additional II,PSP,From Software  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 06  ,N/A
3323,Kingdom Come: Deliverance,Linux,Warhorse Studios  ,Warhorse Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16  ,N/A
