position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1892,Valkyrie Fight Tag,PC,Amaginz  ,Amaginz  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01  ,N/A
1893,Vampire Chronicle for Matching Service,DC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 00  ,N/A
1894,Vampire: Darkstalkers Collection,PS2,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th May 05  ,N/A
1895,Vanguard Princess,PC,Unknown  ,Tomoaki Sugeno  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 09  ,N/A
1896,Versus Hero,GB,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 92  ,N/A
1897,Victorious Boxers 2: Fighting Spirit,PS2,Empire Interactive  ,Grandprix Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 06  ,N/A
1898,Victory Boxing Champion Edition,PS,JVC  ,Victor Interactive Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 96  ,N/A
1899,Virtua Fighter,PC,Sega  ,Sega-AM2  ,N/A  ,7.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 96  ,N/A
1900,Virtua Fighter 2,PC,Sega  ,Sega-AM2  ,N/A  ,8.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 97  ,N/A
1901,Virtua Fighter 2,VC,Sega  ,Sega-AM2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 07  ,N/A
1902,Virtua Fighter 2,GEN,Sega  ,Sega-AM2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
1903,Virtua Fighter 2 (Genesis),PC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 10  ,N/A
1904,Virtua Fighter 5,XBL,Unknown  ,Sega-AM2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1905,Virtua Fighter Animation,GG,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
1906,Virtua Fighter Animation,MS,Tec Toy  ,Aspect  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 97  ,N/A
1907,Virtua Fighter Remix,SAT,Sega  ,Sega-AM2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1908,Virtual Pro Wrestling 2: Oudou Keishou,N64,Asmik Ace Entertainment  ,Aki Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 00  ,N/A
1909,Virtual Pro Wrestling 64,N64,Asmik Ace Entertainment  ,Aki Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 97  ,N/A
1910,VR Troopers,GEN,Sega  ,Syrox Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1911,VR Troopers,GG,Sega  ,Syrox Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1912,Waku Waku 7,VC,D4 Enterprise  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 10  ,N/A
1913,Waku Waku 7,NG,SNK  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 96  ,N/A
1914,Waku Waku 7,SAT,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 97  ,N/A
1915,War Gods,PC,Midway Games  ,Midway Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 97  ,N/A
1916,Way of the Warrior,3DO,Universal Interactive  ,Naughty Dog  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1917,WCW Mayhem,GB,Electronic Arts  ,2n Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 00  ,N/A
1918,WCW Nitro,PC,THQ  ,Inland Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98  ,N/A
1919,WCW vs The World,PS,THQ  ,Aki Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 97  ,N/A
1920,WCW World Wrestling Championship,NES,FCI  ,Nichibutsu  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 90  ,N/A
1921,WCW/nWo Thunder,PS,THQ  ,Inland Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 98  ,N/A
1922,WCW: The Main Event,GB,FCI  ,"FCI, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 94  ,N/A
1923,WeaponLord,SNES,Namco  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 95  ,N/A
1924,WeaponLord,GEN,Namco  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1925,World Fighting,PS2,505 Games  ,HuneX  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 04  ,N/A
1926,World Heroes,PSN,SNK Playmore  ,ADK  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 11  ,N/A
1927,World Heroes,GEN,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 94  ,N/A
1928,World Heroes,VC,SNK Playmore  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 07  ,N/A
1929,World Heroes,NG,SNK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Sep 92  ,N/A
1930,World Heroes,SNES,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
1931,World Heroes (CD),NG,ADK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 95  ,N/A
1932,World Heroes 2,SNES,Takara  ,Saurus  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 94  ,N/A
1933,World Heroes 2,NG,SNK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 93  ,N/A
1934,World Heroes 2,PCE,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 94  ,N/A
1935,World Heroes 2,VC,D4 Enterprise  ,ADK  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 11  ,N/A
1936,World Heroes 2 (CD),NG,ADK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 95  ,N/A
1937,World Heroes 2 Jet,GB,Takara  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 95  ,N/A
1938,World Heroes 2 Jet,NG,SNK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 94  ,N/A
1939,World Heroes 2 Jet (CD),NG,ADK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 94  ,N/A
1940,World Heroes Perfect,SAT,SNK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 96  ,N/A
1941,World Heroes Perfect,NG,SNK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 95  ,N/A
1942,World Heroes Perfect,VC,D4 Enterprise  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 11  ,N/A
1943,World Heroes Perfect (CD),NG,SNK  ,ADK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 95  ,N/A
1944,Wrestle Kingdom,X360,Yuke's  ,Yuke's Future Media Creators  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 05  ,N/A
1945,WWC: World Wrestling Championship,PS2,Phoenix Games  ,Phoenix Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06  ,N/A
1946,WWE Aftershock,NGage,Nokia  ,Exient Entertainment  ,N/A  ,5.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 05  ,N/A
1947,WWE All Stars,PSN,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 11  ,N/A
1948,WWE Brawl,PS3,Unknown  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1949,WWE Brawl,X360,Unknown  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1950,WWE Brawl,Wii,Unknown  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1951,WWE Immortals,And,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 15  ,N/A
1952,WWE SmackDown vs Raw 2008,XBL,THQ  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 10  ,N/A
1953,WWE SmackDown vs. Raw 2009,XBL,THQ  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 10  ,N/A
1954,WWE SmackDown vs. Raw 2009,PSN,THQ  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09  ,N/A
1955,WWE Smackdown vs. Raw 2010,PSN,THQ  ,Yuke's  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 09  ,N/A
1956,WWE SmackDown vs. Raw 2011,PSN,THQ  ,JAKKS Pacific  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 10  ,N/A
1957,WWE Smackdown! vs. Raw,PS2,THQ  ,Yuke's Future Media Creators  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 04  ,N/A
1958,WWE Smackdown! vs. RAW Superstar Series,PS2,THQ  ,Yuke's Future Media Creators  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 08  ,N/A
1959,WWF Attitude,DC,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 99  ,N/A
1960,WWF Attitude,GB,Acclaim Entertainment  ,Crawfish Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 99  ,N/A
1961,WWF Betrayal,GB,THQ  ,WayForward Technologies  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 01  ,N/A
1962,WWF in Your House,SAT,Acclaim Entertainment  ,"Sculptured Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96  ,N/A
1963,WWF in Your House,PC,Acclaim Entertainment  ,"Sculptured Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 96  ,N/A
1964,WWF King of the Ring,GB,LJN  ,Eastridge Technology  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
1965,WWF King of the Ring,NES,LJN  ,Eastridge Technology  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
1966,WWF Rage in the Cage,SCD,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1967,WWF Raw (1994),GEN,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,06th Jan 18
1968,WWF Raw (1994),SNES,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 94  ,06th Jan 18
1969,WWF Raw (1994),GG,Acclaim Entertainment  ,Realtime Associates  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,06th Jan 18
1970,WWF Raw (1994),GB,Accolade  ,LJN Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 94  ,06th Jan 18
1971,WWF Royal Rumble,SNES,LJN  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1972,WWF Royal Rumble,DC,THQ  ,Yuke's Future Media Creators  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 00  ,N/A
1973,WWF Royal Rumble,GEN,Flying Edge  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
1974,WWF SmackDown!,PS,THQ  ,Yuke's  ,N/A  ,9.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Mar 00  ,N/A
1975,WWF Super Wrestlemania,GEN,Flying Edge  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1976,WWF Superstars,GB,LJN  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
1977,WWF Superstars 2,GB,LJN  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1978,WWF War Zone,GB,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98  ,N/A
1979,WWF WrestleMania,NES,Acclaim Entertainment  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
1980,WWF WrestleMania 2000,GB,THQ  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99  ,N/A
1981,WWF WrestleMania Challenge,NES,LJN  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 90  ,N/A
1982,WWF WrestleMania: Steel Cage Challenge,MS,Flying Edge  ,Flying Edge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1983,WWF WrestleMania: Steel Cage Challenge,GG,Flying Edge  ,Flying Edge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1984,WWF WrestleMania: Steel Cage Challenge,NES,LJN  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 92  ,N/A
1985,WWF Wrestlemania: The Arcade Game,SAT,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
1986,WWF WrestleMania: The Arcade Game,SNES,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,3.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 95  ,N/A
1987,WWF WrestleMania: The Arcade Game,GEN,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1988,WWF WrestleMania: The Arcade Game,PC,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
1989,X-Men: Children of the Atom,PC,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st May 97  ,N/A
1990,X-Men: Mutant Academy,PS,Activision  ,Paradox Development  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jul 00  ,N/A
1991,X-Men: Mutant Academy,GB,Activision  ,Crawfish Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 00  ,N/A
1992,Yie Ar Kung Fu,XBL,Konami  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 07  ,N/A
1993,Yie Ar Kung Fu,VC,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jan 08  ,N/A
1994,Yie Ar Kung Fu,NES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 85  ,N/A
1995,Yie Ar Kung Fu 2: The Emperor Yie-Gah,VC,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 09  ,N/A
1996,Yu Yu Hakusho,3DO,Tomy Corporation  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 94  ,N/A
1997,Yuu Yuu Hakusho Final,SNES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 95  ,N/A
1998,Yuu Yuu Hakusho Forever,PS2,Banpresto  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th May 05  ,N/A
1999,Yuu Yuu Hakusho: Bakutou Ankoku Bujutsu Kai,NES,Bandai  ,TOSE Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 93  ,N/A
2000,Yuu Yuu Hakusho: Tokubetsu Hen,SNES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 94  ,N/A
2001,YuYu Hakusho Ghost Files: Dark Tournament,PS2,Atari  ,Digital Fiction  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 04  ,N/A
2002,Zen-Nippon Joshi Pro Wrestling: Queen of Queen,PCFX,NEC Interchannel   ,NEC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 95  ,N/A
2003,Zen-Nippon Joshi ProWrestling Kounin: Fire Pro Joshi All Star Dreamslam,SNES,Human Entertainment  ,Human Club  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 94  ,N/A
2004,Zen-Nippon Onna Pro Wrestling: Joou Densetsu,PS,TEN  ,GW  ,N/A  ,4.9  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 98  ,N/A
2005,Zen-Nippon Pro Wrestling Jet,GB,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 94  ,N/A
2006,Zero Divide,PC,GameBank  ,Kinesoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
2007,Zero Divide,PSN,Zoom   ,Zoom Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 10  ,N/A
2008,Zero Divide 2: The Secret Wish,PS,Sony Computer Entertainment  ,Zoom Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 98  ,N/A
2009,Zero Divide: The Final Conflict,SAT,Zoom   ,Zoom Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 97  ,N/A
2010,Zoids Struggle,PS2,Tomy Corporation  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 04  ,N/A
2011,Zoids: Full Metal Crash,GC,Tomy Corporation  ,Tomy Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 05  ,N/A
2012,ZSX4 Guitarpocalypse,XBL,Microsoft  ,Jamezila  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 08  ,N/A
2013,K-1 World Grand Prix 2001 Kaimakuden,PS,Unknown  ,Daft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,07th Oct 20
2014,ACA NEOGEO ART OF FIGHTING,XOne,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 17  ,02nd Apr 18
2015,ACA NEOGEO ART OF FIGHTING,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 17  ,02nd Apr 18
2016,ACA NEOGEO ART OF FIGHTING,PS4,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 17  ,28th Mar 18
2017,ACA NEOGEO ART OF FIGHTING 2,PS4,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 17  ,29th Mar 18
2018,ACA NEOGEO ART OF FIGHTING 2,XOne,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 17  ,02nd Apr 18
2019,ACA NEOGEO ART OF FIGHTING 2,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 18  ,02nd Apr 18
2020,ACA NEOGEO ART OF FIGHTING 3,XOne,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 18  ,05th Aug 18
2021,ACA NEOGEO ART OF FIGHTING 3,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 17  ,02nd Apr 18
2022,ACA NEOGEO FATAL FURY,PS4,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Jan 17  ,02nd Apr 18
2023,ACA NEOGEO FATAL FURY,XOne,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 17  ,02nd Apr 18
2024,ACA NEOGEO FATAL FURY,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 17  ,02nd Apr 18
2025,ACA NEOGEO FATAL FURY 2,PS4,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 17  ,29th Mar 18
2026,ACA NEOGEO FATAL FURY 2,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 17  ,02nd Apr 18
2027,ACA NEOGEO FATAL FURY 2,XOne,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 17  ,02nd Apr 18
2028,ACA NEOGEO FATAL FURY 3,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 18  ,28th Mar 18
2029,ACA NEOGEO FATAL FURY 3,PS4,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 17  ,29th Mar 18
2030,ACA NEOGEO FATAL FURY 3,XOne,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 17  ,02nd Apr 18
2031,ACA NEOGEO FATAL FURY SPECIAL,XOne,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 17  ,02nd Apr 18
2032,ACA NEOGEO FATAL FURY SPECIAL,PS4,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 17  ,29th Mar 18
2033,ACA NEOGEO FATAL FURY SPECIAL,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 17  ,02nd Apr 18
2034,ACA NEOGEO GALAXY  FIGHT: UNIVERSAL WARRIORS,PS4,Hamster Corporation  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 17  ,29th Mar 18
2035,ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS,NS,Hamster Corporation  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th May 17  ,02nd Apr 18
2036,ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS,XOne,Hamster Corporation  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 17  ,02nd Apr 18
