position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
5094,Jurassic Park,SNES,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
5095,Jurassic Park,GB,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 93  ,N/A
5096,Jurassic Park,MS,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
5097,Jurassic Park,GG,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
5098,Jurassic Park,PC,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
5099,Jurassic Park: Evolution,PC,Sierra Entertainment  ,Sierra Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 03  ,N/A
5100,Jurassic Park: The Game,PS3,Telltale Games  ,Telltale Games  ,6.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 11  ,20th Apr 19
5101,Just Cause 2,XBL,Square Enix  ,Avalanche Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Dec 10  ,N/A
5102,Juushin Enbu DS,DS,D3 Publisher  ,D3 Publisher  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 07  ,N/A
5103,Jyuouki,PCE,NEC Avenue  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 89  ,N/A
5104,Jyuouki (CD),PCE,NEC Avenue  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 89  ,N/A
5105,Kaboom!,5200,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
5106,Kai no Bouken: The Quest of Ki,NES,Namco  ,Game Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 88  ,N/A
5107,Kaijuu-On Godzilla,GB,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 93  ,N/A
5108,Kaiketsu Zorori to Mahou no Yuuenchi,GBA,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 04  ,N/A
5109,Kamen Rider 555,PS2,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 03  ,N/A
5110,Kamen Rider Black: Taiketsu Shadow Moon (FDS),NES,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 88  ,N/A
5111,Kamen Rider Blade,PS2,Bandai  ,Digifloyd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 04  ,N/A
5112,Kamen Rider Club: Gekitotsu Shocker Land,NES,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 88  ,N/A
5113,Kamen Rider Hibiki,PS2,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 05  ,N/A
5114,Kamen Rider SD,GB,Yutaka  ,Yutaka  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 93  ,N/A
5115,Kamen Rider: Seigi no Keifu,PS2,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 03  ,N/A
5116,Kamen Rider: SummonRide,WiiU,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
5117,Kamen Rider: SummonRide,PS3,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
5118,Kane & Lynch 2: Dog Days,XBL,Square Enix  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 11  ,N/A
5119,Kappa no Kai-Kata: Katan Daibouken,GBA,Konami  ,KCEJ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 05  ,N/A
5120,Kat Burglar,PC,Unknown  ,Krome Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 01  ,N/A
5121,Katana Action,PS2,505 Games  ,ALU  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06  ,N/A
5122,Katanuki,DSiW,G-mode  ,G-mode  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 09  ,N/A
5123,Kattobi! Takuhai-Kun,PCE,Tonkin House  ,Tonkin House  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 90  ,N/A
5124,Kawaii Pet Game Gallery,GBA,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 03  ,N/A
5125,Kawaii Pet Game Gallery 2,GBA,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 04  ,N/A
5126,Kenka Bancho: Badass Rumble,PSN,Atlus  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 09  ,N/A
5127,Kenka Banchou,PS2,Spike  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 05  ,N/A
5128,Kenyuu Densetsu Yaiba,GG,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 94  ,N/A
5129,Kenyuu Densetsu Yaiba,GB,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 94  ,N/A
5130,Kero Blaster,PC,Studio Pixel  ,Studio Pixel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th May 14  ,20th Aug 18
5131,Kero Kero Keroppi no Daibouken,NES,Character Soft  ,Character Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 91  ,N/A
5132,Kero Kero Keroppi no Daibouken 2: Donuts Ike ha Oosawagi!,NES,Character Soft  ,Character Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Feb 93  ,N/A
5133,Keroro Gunsou: MeroMero Battle Royale,PS2,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 04  ,N/A
5134,Keroro Gunsou: MeroMero Battle Royale Z,PS2,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 05  ,N/A
5135,Key of Solomon,PS3,Unknown  ,TBA  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5136,Keystone Kapers,5200,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84  ,N/A
5137,KickMaster,NES,Taito  ,KID Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
5138,Kid Ninja,Wii,Unknown  ,Asylum Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5139,Kidou Senshi Gundam: Renpou vs. Zeon DX,DC,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Apr 02  ,N/A
5140,Kiki Kai Kai,PCE,Taito  ,Pixel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 90  ,N/A
5141,Kiki Kai Kai,VC,Taito  ,Pixel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 08  ,N/A
5142,Kikou Heidan J-Phoenix +,XB,Takara  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 02  ,N/A
5143,Kikou Heidan J-Phoenix: Burst Tactics,PS2,Takara  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 02  ,N/A
5144,Kikou Keisatsu Metal Jack,SNES,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 92  ,N/A
5145,Killer Satellites,2600,Unknown  ,Starpath Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
5146,Killing Bites,PSV,Unknown  ,Nex Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,N/A
5147,Killing Bites,PS4,Unknown  ,Nex Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,N/A
5148,King Arthur & the Knights of Justice,SNES,Enix  ,Manley and Associates Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 95  ,N/A
5149,King of Dragons,SNES,Capcom  ,Prism Kikaku  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 94  ,N/A
5150,King of the Monsters,SNES,Takara  ,Genki  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,N/A
5151,King of the Monsters,NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 91  ,N/A
5152,King of the Monsters,VC,D4 Enterprise  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jul 08  ,N/A
5153,King of the Monsters,GEN,Takara  ,"SPS Co.,Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
5154,King of the Monsters 2,SNES,Takara  ,Now Production  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94  ,N/A
5155,King of the Monsters 2,GEN,Takara  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
5156,King of the Monsters 2,NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jun 92  ,N/A
5157,King of the Monsters 2,VC,D4 Enterprise  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 11  ,N/A
5158,King of the Monsters 2 (CD),NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 94  ,N/A
5159,King of Wushu,PC,Snail Game  ,Snail Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16  ,N/A
5160,King of Wushu,XOne,Snail Game  ,Snail Game  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16  ,N/A
5161,Kingdom Crusade,GB,Electro Brain  ,Electro Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jan 92  ,N/A
5162,Kirby's Block Ball,3DS,Nintendo  ,HAL Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Apr 18
5163,Kirstie Alley's Big Life: Size Matters,PC,Unknown  ,A&E Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5164,Kishin Douji Zenki: Rettou Raiden,SNES,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 95  ,N/A
5165,KISS: Psycho Circus: The Nightmare Child,DC,Gathering of Developers  ,Tremor Entertainment  ,N/A  ,5.7  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 00  ,N/A
5166,Kitchen Panic,GB,Coconuts Japan   ,Bits Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th May 91  ,N/A
5167,Kitchen Panic,PS,Panther Software  ,Panther Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th May 98  ,N/A
5168,Kitchen Panic,PSN,Mahou  ,Panther Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 11  ,N/A
5169,Kitchen Panic,XB,Unknown  ,Panther Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5170,Kiteretsu Shounen's Gangagan,DC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 00  ,N/A
5171,Klik & Play,PC,Maxis  ,Europress Software Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
5172,Knight Lore: Majou no Ookami Otoko (FDS),NES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 86  ,N/A
5173,Knight Squad,XOne,Chainsawesome Games  ,Chainsawesome Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 15  ,19th Jul 18
5174,Knight Squad,PC,Chainsawesome Games  ,Chainsawesome Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 15  ,19th Jul 18
5175,Knightmare Tower,PC,Juicy Beast Studio  ,Juicy Beast Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 12  ,N/A
5176,Knights of the Round,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 94  ,N/A
5177,Knockout Peoples: Chotto Zankoku na Hakurankai,DSiW,Unknown  ,"Barnhouse Effect Co., Ltd  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Aug 10  ,N/A
5178,Kobold's Quest,XBL,Microsoft  ,SuckerFree Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 11  ,N/A
5179,Koede Asobu: Heart Catch PreCure!,DS,Toei Animation  ,Toei Animation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 10  ,N/A
5180,Konami Double Pack: Metal Gear Solid Portable Ops / Silent Hill Origins,PSP,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 09  ,N/A
5181,Konchuu Monster: Battle Master,GBA,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 05  ,N/A
5182,Konchuu Monster: Battle Stadium,GBA,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 05  ,N/A
5183,Konchuu no Mori no Daibouken,GBA,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 05  ,N/A
5184,Kong: The 8th Wonder of the World,GBA,Ubisoft  ,Ubisoft  ,N/A  ,6.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 05  ,N/A
5185,Konjiki no Gashbell!! Gekitou! Saikyou no Mamonotachi,PS2,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 04  ,N/A
5186,Konjiki no Gashbell!! Yuujou no Dengeki Dream Tag Tournament,GBA,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 05  ,N/A
5187,Konjiki no Gashbell!! Yuujou no Tag Battle Full Power,GC,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Aug 04  ,N/A
5188,Kool-Aid Man,2600,Mattel Interactive  ,Mattel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
5189,Korokke! Ban-Ou no Kiki o Sukue,GC,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 04  ,N/A
5190,Korokke! Ban-Ou no Kiki o Sukue,PS2,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 04  ,N/A
5191,KoroKoro Cubix,DS,Unknown  ,CyberFront  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5192,Kung Food,Lynx,Atari  ,Lore Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
5193,Kung Fu,PS2,505 Games  ,Vingt-et-un Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 06  ,N/A
5194,Kung Fu Dragon,DSiW,Unknown  ,Agetec  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5195,Kung Fu Funk: Everybody is Kung Fu Fighting!,WW,Stickmen Studios  ,Stickmen Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 10  ,N/A
5196,Kung Fu Master,GB,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 91  ,N/A
5197,Kung Fu Panda 2,3DS,Unknown  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5198,Kung Fu Panda: Showdown of Legendary Legends,PC,Little Orbit  ,Little Orbit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 15  ,09th Apr 18
5199,Kung Fu Panda: Showdown of Legendary Legends,PS4,Little Orbit  ,Little Orbit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 15  ,09th Apr 18
5200,Kung Fu Superkicks: Pursuit of The Ninja,2600,Telegames  ,"Telegames, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
5201,Kung-Fu Heroes,NES,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 89  ,N/A
5202,Kung-Fu LIVE,XBL,Unknown  ,Virtual Air Guitar Company Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5203,Kung-Fu Master,7800,Absolute Entertainment  ,Absolute Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
5204,Kunio-Kun Nekketsu Collection,GBA,Atlus  ,Million  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 05  ,N/A
5205,Kunio-Kun Nekketsu Collection 2,GBA,Atlus  ,Million  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 05  ,N/A
5206,Kunio-Kun Nekketsu Collection 3,GBA,Atlus  ,Million  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Feb 06  ,N/A
5207,Kurohige no Kurutto Jintori,GBA,Tomy Corporation  ,Tomy  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 02  ,N/A
5208,Kururin Doughnuts: Okashi Recipe,DS,Global A Entertainment  ,Global A Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 07  ,N/A
5209,Ladybird Galaxy,XBL,Microsoft  ,Kobingo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 08  ,N/A
5210,Land of Illusion starring Mickey Mouse,GG,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
5211,Lara Croft and the Temple of Osiris,XOne,Square Enix  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 14  ,30th Jul 18
5212,Last Action Hero,GG,Sony Imagesoft  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
5213,Last Action Hero,NES,Sony Imagesoft  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
5214,Last Action Hero,SNES,Sony Imagesoft  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
5215,Last Action Hero,GB,Sony Imagesoft  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
5216,Last Action Hero,GEN,Sony Imagesoft  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
5217,Last Battle,GEN,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
5218,Last Battle,VC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 08  ,N/A
5219,Last Flight,WW,Unknown  ,Bloober Team  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
5220,Last Ninja 3,VC,Play It  ,System 3  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 08  ,N/A
5221,Lazlo's Leap,GB,DTMC  ,DTMC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 92  ,N/A
5222,Lazy Raiders,XBL,Sarbakan  ,Sarbakan Inc.  ,8.0  ,7.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 10  ,N/A
5223,Legacy of Kain: Soul Reaver,PC,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,8.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 99  ,N/A
5224,Legacy of Kain: Soul Reaver,PSN,Sony Computer Entertainment  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 09  ,N/A
5225,Legend,SNES,Seika   ,Arcade Zone LTD  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 94  ,N/A
5226,Legend,PS,FunSoft  ,Toka  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 98  ,N/A
5227,Legend of Kay Anniversary,PS3,Nordic Games  ,Neon Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 15  ,06th Apr 19
5228,Legend of Kay Anniversary,X360,Nordic Games  ,Neon Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 15  ,06th Apr 19
5229,Legend of Kay Anniversary,PC,Nordic Games  ,Nordic Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 15  ,09th Apr 18
5230,Legend of Kunoichi,PSN,Sony Computer Entertainment  ,Sony Computer Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 10  ,N/A
5231,Legend of Mulan,PS,Phoenix Games  ,Phoenix Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03  ,N/A
5232,Legendary Axe II,PCE,NEC  ,Victor Interactive Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
5233,Legends of Persia,PC,Plug In Digital  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jun 14  ,N/A
5234,Legendz: Sign of Necrom,GBA,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 05  ,N/A
5235,Legendz: Yomigaeru Shiren no Shima,GBA,Bandai  ,Bec  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 04  ,N/A
5236,LEGO Alpha Team,GB,LEGO Media  ,Climax Group  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 00  ,N/A
5237,LEGO Alpha Team,PC,LEGO Media  ,Digital Domain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00  ,N/A
5238,LEGO Batman: The Video Game,PSN,Warner Bros. Interactive  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 09  ,N/A
5239,LEGO Marvel Super Heroes 2,PC,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 17  ,11th Feb 18
5240,LEGO Pirates of the Caribbean: The Video Game,PSN,Disney Interactive Studios  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 11  ,N/A
5241,LEGO Star Wars III: The Clone Wars (PSP),PSN,LucasArts  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 11  ,N/A
