position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
591,Air Conflicts: Secret Wars,PS3,Kalypso  ,Games Farm  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.10m,0.06m,N/A,0.03m,01st Nov 11  ,N/A
592,DanceDanceRevolution,PS3,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.12m,0.05m,N/A,0.02m,16th Nov 10  ,N/A
593,Magical ZhuZhu Princess: Carriages & Castles,DS,Activision  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.13m,0.04m,N/A,0.02m,08th Feb 11  ,N/A
594,Armored Core: For Answer,PS3,Ubisoft  ,From Software  ,6.8  ,6.1  ,N/A  ,N/A,0.19m,0.06m,0.02m,0.10m,0.01m,16th Sep 08  ,N/A
595,Farmtopia,DS,505 Games  ,505 Games  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.18m,N/A,N/A,0.01m,31st Aug 10  ,N/A
596,Thoroughbred Breeder,SNES,Hect  ,Hector  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,N/A,N/A,0.19m,N/A,27th Aug 93  ,N/A
597,ThunderStrike 2,PS,Core Design Ltd.  ,Core Design Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.10m,0.07m,N/A,0.01m,01st Jan 95  ,N/A
598,Camping Mama: Outdoor Adventures,DS,Majesco  ,Office Create  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.12m,0.05m,N/A,0.02m,13th Sep 11  ,N/A
599,Happy Cooking,DS,Ubisoft  ,MTO  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.17m,0.00m,N/A,0.01m,02nd Dec 08  ,N/A
600,Imagine: Babyz Fashion,DS,Ubisoft  ,Visual Impact  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.17m,N/A,N/A,0.01m,03rd Nov 09  ,N/A
601,Go Play: Lumberjacks,Wii,Majesco  ,Panic Button  ,N/A  ,N/A  ,N/A  ,N/A,0.19m,0.17m,N/A,N/A,0.01m,09th Jun 09  ,N/A
602,Dance Dance Revolution: Disney Grooves,Wii,Konami  ,Bemani  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.17m,N/A,N/A,0.01m,02nd Apr 09  ,N/A
603,Harvest Moon: A Wonderful Life Special Edition,PS2,Natsume  ,Marvelous Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.09m,0.07m,N/A,0.02m,28th Oct 05  ,N/A
604,Breach & Clear,PC,Unknown  ,Mighty Rabbit Studios  ,N/A  ,N/A  ,N/A  ,0.18m,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Mar 19
605,Star Trek: Legacy,X360,Bethesda Softworks  ,Mad Doc Software  ,N/A  ,6.4  ,N/A  ,N/A,0.18m,0.14m,0.02m,N/A,0.01m,14th Dec 06  ,N/A
606,AirForce Delta Storm,XB,Konami  ,KCE Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.14m,0.04m,N/A,0.01m,14th Nov 01  ,N/A
607,RollerCoaster Tycoon World,PC,Atari  ,Nvizzio Creations  ,N/A  ,N/A  ,N/A  ,0.18m,N/A,N/A,N/A,N/A,N/A,30th Mar 16  ,22nd Sep 18
608,Bomber Crew,PC,Curve Digital  ,Runner Duck  ,N/A  ,N/A  ,N/A  ,0.18m,N/A,N/A,N/A,N/A,N/A,19th Oct 17  ,03rd Jan 19
609,A.C.E.: Another Century's Episode 2,PS2,Banpresto  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,N/A,N/A,0.18m,N/A,30th Mar 06  ,N/A
610,Fireblade,PS2,Midway Games  ,Kuju Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.09m,0.07m,N/A,0.02m,16th Jun 02  ,N/A
611,Cities: Skylines,XOne,Koch Media  ,Colossal Order  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.13m,0.03m,N/A,0.02m,21st Apr 17  ,14th Jan 18
612,Armored Core: Last Raven,PS2,Agetec  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.05m,0.04m,0.08m,0.01m,13th Jun 06  ,N/A
613,DogFighter,PC,Unknown  ,"Dark Water Studios, Ltd.  ",N/A  ,N/A  ,N/A  ,0.18m,N/A,N/A,N/A,N/A,N/A,14th Jun 10  ,N/A
614,Mad Games Tycoon,PC,Unknown  ,Eggcode  ,N/A  ,N/A  ,N/A  ,0.18m,N/A,N/A,N/A,N/A,N/A,N/A  ,06th Mar 19
615,SimCity Creator (JP sales),DS,Electronic Arts  ,The Sims Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,N/A,N/A,0.18m,N/A,19th Mar 08  ,N/A
616,EyePet & Friends,PS3,Sony Computer Entertainment  ,SCEE London Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.18m,0.06m,0.09m,N/A,0.03m,15th Nov 11  ,N/A
617,Going Medieval,PC,The Irregular Corporation  ,Foxy Voxel  ,N/A  ,N/A  ,N/A  ,0.18m,N/A,N/A,N/A,N/A,N/A,01st Jun 21  ,10th Jun 21
618,Trauma Team,Wii,Atlus  ,Atlus Co.  ,7.3  ,8.1  ,N/A  ,N/A,0.17m,0.14m,N/A,0.02m,0.01m,18th May 10  ,N/A
619,Iron Chef America: Supreme Cuisine,Wii,Destineer  ,Black Lantern Studios  ,N/A  ,2.0  ,N/A  ,N/A,0.17m,0.16m,N/A,N/A,0.01m,25th Nov 08  ,N/A
620,Gundam Assault Survive,PSP,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,N/A,N/A,0.17m,N/A,18th Mar 10  ,N/A
621,Harvest Moon: The Lost Valley,3DS,Natsume  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.13m,0.02m,N/A,0.02m,04th Nov 14  ,13th Jan 19
622,ZhuZhu Puppies,DS,Activision  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.12m,0.03m,N/A,0.01m,29th Mar 11  ,N/A
623,Naval Assault: The Killing Tide,X360,505 Games  ,Artech Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.08m,0.07m,N/A,0.02m,15th Jun 10  ,N/A
624,Plantera,PC,Unknown  ,VaragtP  ,N/A  ,N/A  ,N/A  ,0.17m,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Mar 19
625,Disney Friends,DS,Disney Interactive Studios  ,Amaze Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.12m,0.03m,N/A,0.01m,26th Feb 08  ,N/A
626,Harvest Moon: Light of Hope,NS,Natsume  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,0.17m,0.12m,0.03m,N/A,0.02m,29th May 18  ,14th Jun 18
627,Paws & Claws: Pet Resort,GBA,THQ  ,ValuSoft  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.04m,N/A,0.00m,13th Feb 06  ,N/A
628,Lethal Skies II,PS2,Sammy Corporation  ,"Asmik Ace Entertainment, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.16m,0.08m,0.06m,N/A,0.02m,09th Sep 03  ,N/A
629,Apache: Air Assault,X360,Activision  ,Gaijin Entertainment  ,N/A  ,6.8  ,N/A  ,N/A,0.16m,0.12m,0.03m,N/A,0.01m,16th Nov 10  ,N/A
630,Zoo Hospital,Wii,Majesco  ,Torus Games  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.14m,0.01m,N/A,0.01m,22nd Sep 08  ,N/A
631,Train Valley,PC,Unknown  ,Alexey Davydov  ,N/A  ,N/A  ,N/A  ,0.16m,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Mar 19
632,Heroes Over Europe,PS3,Ubisoft  ,Transmission Games  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.02m,N/A,0.02m,15th Sep 09  ,N/A
633,SimEarth: The Living Planet,SNES,FCI  ,Tomcat System  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,N/A,N/A,0.16m,0.00m,01st Feb 93  ,N/A
634,Innocent Life: A Futuristic Harvest Moon,PSP,Natsume  ,ArtePiazza  ,N/A  ,6.5  ,N/A  ,N/A,0.16m,0.08m,0.03m,0.03m,0.02m,15th May 07  ,N/A
635,Wonder Project J2: Koruro no Mori no Josette,N64,Enix  ,Givro Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,N/A,N/A,0.12m,0.04m,22nd Nov 96  ,N/A
636,Macross Ace Frontier,PSP,Namco Bandai  ,ArtDink  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,N/A,N/A,0.16m,N/A,09th Oct 08  ,N/A
637,Burger Island,DS,Destineer  ,TechFront  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.15m,N/A,N/A,0.01m,17th Dec 08  ,N/A
638,Overcooked! 2,PS4,Sold Out  ,Ghost Town Games  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.07m,0.06m,N/A,0.03m,07th Aug 18  ,14th Jun 18
639,Lost In Woods 2,PC,Unknown  ,Eugene Makashov  ,N/A  ,N/A  ,N/A  ,0.16m,N/A,N/A,N/A,N/A,N/A,N/A  ,19th Mar 19
640,My Baby 3 & Friends,DS,Majesco  ,Nobilis  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.02m,N/A,0.01m,12th Oct 10  ,N/A
641,Wings of Prey,PC,YuPlay  ,Gaijin Entertainment  ,N/A  ,8.3  ,N/A  ,0.16m,N/A,N/A,N/A,N/A,N/A,25th Dec 10  ,N/A
642,Battlestar Galactica,PS2,VU Games  ,Warthog  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.08m,0.06m,N/A,0.02m,19th Nov 03  ,N/A
643,Imagine: Music Fest,DS,Ubisoft  ,Handheld Games  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.14m,N/A,N/A,0.01m,12th May 09  ,N/A
644,Holy Potatoes! A Weapon Shop?!,PC,Daedalic Entertainment  ,Daylight Studios  ,N/A  ,N/A  ,N/A  ,0.15m,N/A,N/A,N/A,N/A,N/A,13th Jul 15  ,05th Jul 18
645,Birds of Steel,X360,Konami Digital Entertainment  ,Gaijin Games  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,13th Mar 12  ,29th Oct 18
646,Scripps Spelling Bee,DS,THQ  ,"Webfoot Technologies, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.15m,0.14m,N/A,N/A,0.01m,28th Sep 10  ,N/A
647,Bus Simulator 16,PC,Astragon  ,stillalive studios  ,N/A  ,N/A  ,N/A  ,0.15m,N/A,N/A,N/A,N/A,N/A,24th May 17  ,N/A
648,Farm Frenzy: Animal Country,DS,City Interactive  ,City Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.13m,0.01m,N/A,0.01m,28th Sep 10  ,N/A
649,Top Gun: Combat Zones,GC,Titus  ,Digital Integration  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.12m,0.03m,N/A,0.00m,24th Oct 02  ,N/A
650,F-15 Strike Eagle III,PC,Microprose  ,MicroProse  ,N/A  ,N/A  ,N/A  ,0.15m,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
651,Burger Island,Wii,Destineer  ,TechFront  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.14m,N/A,N/A,0.01m,01st May 09  ,N/A
652,Farming Simulator 2013,PS3,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.00m,0.10m,0.02m,0.02m,19th Nov 13  ,06th Jan 18
653,Petz: Dogz Talent Show,DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.14m,N/A,N/A,0.01m,17th Nov 09  ,N/A
654,The Sims Medieval: Pirates and Nobles,PC,Electronic Arts  ,The Sims Studio  ,N/A  ,5.5  ,N/A  ,N/A,0.15m,0.05m,0.08m,N/A,0.01m,30th Aug 11  ,N/A
655,The Sims 3: Seasons,PC,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,N/A,0.14m,N/A,0.01m,13th Nov 12  ,06th Nov 18
656,Football Manager Touch 2018,PC,Unknown  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,0.15m,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Mar 19
657,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,3DS,Nippon Columbia  ,Nippon Columbia  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,N/A,N/A,0.15m,N/A,25th Jul 13  ,08th Nov 18
658,Blazing Angels 2: Secret Missions of WWII,PS3,Ubisoft  ,Ubisoft Romania  ,N/A  ,7.2  ,N/A  ,N/A,0.15m,0.10m,0.03m,N/A,0.02m,06th Nov 07  ,N/A
659,Spintires: MudRunner,XOne,Focus Home Interactive  ,Saber Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.02m,N/A,0.01m,31st Oct 17  ,30th May 18
660,Harvest Moon: Hero of Leaf Valley,PSP,Natsume  ,Marvelous Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.07m,0.02m,0.05m,0.02m,20th Apr 10  ,N/A
661,Armored Core: For Answer,X360,Ubisoft  ,From Software  ,N/A  ,6.5  ,N/A  ,N/A,0.15m,0.06m,0.01m,0.07m,0.01m,16th Sep 08  ,N/A
662,Happy Room,PC,Unknown  ,Mana Potion Studios  ,N/A  ,N/A  ,N/A  ,0.15m,N/A,N/A,N/A,N/A,N/A,N/A  ,26th Mar 19
663,DrumMania,PS2,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,N/A,N/A,0.15m,N/A,04th Mar 00  ,N/A
664,Imagine: Fashion Designer,3DS,Ubisoft  ,Ubisoft Sofia  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.02m,N/A,0.01m,11th Oct 11  ,N/A
665,Dance Dance Revolution (North America),PS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.08m,0.06m,N/A,0.01m,09th May 01  ,N/A
666,Secret of the Magic Crystals,PC,ArtwareGames  ,ArtwareGames Inc.  ,N/A  ,N/A  ,N/A  ,0.15m,N/A,N/A,N/A,N/A,N/A,03rd Jan 10  ,N/A
667,Farming Simulator 2012,3DS,Excalibur Publishing Limited  ,Astragon  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,0.13m,N/A,0.01m,30th Mar 12  ,09th Nov 18
668,Doshin the Giant,GC,Nintendo  ,Param  ,N/A  ,6.8  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,0.00m,20th Sep 02  ,N/A
669,Cake Mania 3,DS,Majesco  ,Sandlot Games / Digital Embryo  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.13m,N/A,N/A,0.01m,13th Oct 09  ,N/A
670,Fast Food Panic,DS,SouthPeak Interactive  ,Dorasu  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.13m,0.00m,N/A,0.01m,05th Jan 10  ,N/A
671,Our House Party!,Wii,Majesco  ,BudCat Creations  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.13m,N/A,N/A,0.01m,22nd Sep 09  ,N/A
672,Horse Life Adventures,Wii,Valcon Games  ,NEKO Entertainment Yullaby  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.12m,0.01m,N/A,0.01m,27th Oct 09  ,N/A
673,Agile Warrior F-111X,PS,Virgin Interactive  ,Black Ops Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.08m,0.05m,N/A,0.01m,21st Nov 95  ,N/A
674,Blazing Angels 2: Secret Missions of WWII,X360,Ubisoft  ,Ubisoft Romania  ,N/A  ,7.6  ,N/A  ,N/A,0.14m,0.11m,0.02m,N/A,0.01m,18th Sep 07  ,N/A
675,Paws & Claws: Pet Vet 2,DS,THQ  ,ValuSoft  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.13m,N/A,N/A,0.01m,07th Aug 07  ,N/A
676,Imagine: Fashion Stylist,DS,Ubisoft  ,Magic Pockets  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.13m,N/A,N/A,0.01m,02nd Nov 10  ,N/A
677,Cat Goes Fishing,PC,Unknown  ,Cat5Games  ,N/A  ,N/A  ,N/A  ,0.14m,N/A,N/A,N/A,N/A,N/A,20th Jan 15  ,22nd Apr 19
678,Heroes over Europe,X360,Ubisoft  ,Transmission Games  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.02m,N/A,0.01m,15th Sep 09  ,N/A
679,Pet Pals: Animal Doctor,Wii,Legacy Interactive  ,Legacy Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.13m,N/A,N/A,0.01m,11th Nov 08  ,N/A
680,Tropico 5,PC,Kalypso Media  ,Haemimont Games  ,6.8  ,N/A  ,N/A  ,N/A,0.14m,0.04m,0.09m,N/A,0.01m,01st Jan 15  ,20th Aug 18
681,Anno 1701: Dawn of Discovery,DS,Ubisoft  ,Sunflower Studios  ,N/A  ,8.0  ,N/A  ,N/A,0.13m,0.07m,0.05m,N/A,0.01m,04th Mar 08  ,N/A
682,The IdolM@ster: One for All,PS3,Namco Bandai Games  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,15th May 14  ,10th Nov 18
683,Wild Earth: African Safari,Wii,Majesco  ,Super X Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.02m,N/A,0.01m,22nd Apr 08  ,N/A
684,Littlest Pet Shop: Spring,DS,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.12m,0.00m,N/A,0.01m,03rd Mar 09  ,N/A
685,Sally's Salon,DS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.12m,N/A,N/A,0.01m,11th Nov 08  ,N/A
686,Harvest Moon DS (jp sales),DS,Natsume  ,TOSE  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,12th Sep 06  ,N/A
687,Lovely Lisa and Friends,DS,Tomy Corporation  ,Tomy  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.12m,N/A,N/A,0.01m,23rd Feb 10  ,N/A
688,Heroes of the Pacific,XB,Ubisoft  ,IR Gurus Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,28th Sep 05  ,N/A
689,My Baby: First Steps,Wii,SouthPeak Interactive  ,Nobilis  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.12m,0.00m,N/A,0.01m,03rd Nov 09  ,N/A
690,Steel Battalion: Heavy Armor,X360,Capcom  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.08m,0.02m,0.02m,0.01m,19th Jun 12  ,N/A
691,Startup Company,PC,Hovgaard Games  ,Hovgaard Games  ,N/A  ,N/A  ,N/A  ,0.13m,N/A,N/A,N/A,N/A,N/A,11th Aug 17  ,21st Apr 19
692,City Crisis,PS2,Take-Two Interactive  ,Syscom Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.06m,0.05m,N/A,0.02m,17th Jul 01  ,N/A
693,Black Dawn,PS,Virgin Interactive  ,Black Ops Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.07m,0.05m,N/A,0.01m,30th Sep 96  ,N/A
694,Little Dragons Café,NS,Aksys Games  ,Aksys Games  ,N/A  ,7.0  ,N/A  ,N/A,0.13m,0.09m,N/A,0.02m,0.01m,24th Aug 18  ,26th Sep 18
695,Farming Simulator 17,NS,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.04m,0.08m,N/A,0.01m,07th Nov 17  ,06th Jan 18
696,Super Seducer,Series,RLR Training Inc  ,RLR Training Inc  ,N/A  ,N/A  ,N/A  ,0.13m,N/A,N/A,N/A,N/A,N/A,06th Mar 18  ,15th Feb 21
697,The Curious Expedition,PC,Maschinen-Mensch  ,Maschinen-Mensch  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,02nd Sep 16  ,21st Apr 19
698,Farming Simulator 18,3DS,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.06m,0.06m,N/A,0.01m,06th Jun 17  ,03rd Jul 18
699,Charm Girls Club: My Fashion Mall,DS,Electronic Arts  ,Electronic Arts Casual Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.12m,N/A,N/A,0.01m,20th Oct 09  ,N/A
700,"Kilari: Na-san, Mon Meilleur Ami",DS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,29th Apr 10  ,N/A
701,Ochaken no Heya DS,DS,MTO  ,MTO  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,27th Apr 06  ,N/A
702,Colony Wars III: Red Sun,PS,Midway Games  ,Psygnosis  ,N/A  ,8.1  ,N/A  ,N/A,0.12m,0.07m,0.05m,N/A,0.01m,02nd Jun 00  ,N/A
703,Job Simulator,PS4,Sony Interactive Entertainment  ,Owlchemy Labs  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.10m,N/A,N/A,0.02m,17th Apr 17  ,04th May 18
704,Horse Life,DS,D3 Publisher  ,Neko Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.09m,0.02m,N/A,0.01m,06th Nov 07  ,N/A
705,Lovely Lisa,DS,Tomy Corporation  ,Takara Tomy  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.11m,0.00m,N/A,0.01m,20th Oct 08  ,N/A
706,My Farm Around the World,DS,THQ  ,BIP Games  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.01m,11th May 09  ,N/A
707,Harvest Moon 2 GBC,GB,Natsume  ,Victor Interactive Software  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,0.00m,11th Sep 00  ,N/A
708,Densha De Go! 64,N64,Taito  ,Al  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.05m,0.07m,30th Jul 99  ,N/A
709,Real Boxing,PC,Vivid Games S.A.  ,Vivid Games S.A.  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,02nd Jul 14  ,16th Apr 19
710,The Sky Crawlers: Innocent Aces,Wii,Xseed Games  ,Project ACES  ,N/A  ,7.3  ,N/A  ,N/A,0.12m,0.08m,0.02m,0.01m,0.01m,12th Jan 10  ,N/A
711,Emily is Away Too,PC,Kyle Seeley  ,Kyle Seeley  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,26th May 17  ,16th Apr 19
712,Fernbus Simulator,PC,Aerosoft  ,TML Studios  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,25th Aug 16  ,22nd Sep 18
713,SimAnimals Africa,Wii,Electronic Arts  ,The Sims Studio  ,N/A  ,5.5  ,N/A  ,N/A,0.12m,0.10m,0.01m,N/A,0.01m,27th Oct 09  ,N/A
714,A.C.E.: Another Century's Episode Portable,PSP,Namco Bandai  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,13th Jan 11  ,N/A
715,Petz Fantasy: Moonlight Magic,DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.01m,28th Sep 10  ,N/A
716,Charm Girls Club: My Perfect Prom,DS,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.01m,20th Oct 09  ,N/A
717,Trucks & Trailers,PC,SCS Software  ,SCS Software  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,17th Jun 11  ,08th Apr 19
718,Funky Barn,3DS,Ubisoft  ,Tantalus Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.07m,0.04m,N/A,0.01m,03rd Apr 12  ,16th Nov 18
719,Farm Together,PC,Milkstone Studios  ,Milkstone Studios S.L.  ,N/A  ,N/A  ,N/A  ,0.11m,N/A,N/A,N/A,N/A,N/A,11th Oct 18  ,07th Apr 19
720,Girl Time,DS,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.11m,N/A,N/A,0.01m,11th May 09  ,N/A
721,Ice Lakes,PC,Iceflake Studios  ,Iceflake Studios  ,N/A  ,N/A  ,N/A  ,0.11m,N/A,N/A,N/A,N/A,N/A,19th Apr 16  ,07th Apr 19
722,JASF: Jane's Advanced Strike Fighters,PS3,Unknown  ,Trickstar Games  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.07m,0.03m,N/A,0.01m,31st Oct 11  ,N/A
723,The Idolmaster: Platinum Stars,PS4,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,28th Jul 16  ,04th Jul 18
724,Pocket Pets,DS,O3 Entertainment  ,O3 Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.10m,N/A,N/A,0.01m,04th Dec 07  ,N/A
725,Let's Play Garden,DS,Deep Silver  ,Deep Silver  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.10m,N/A,N/A,0.01m,08th Jun 10  ,N/A
726,AirForce Delta Strike,PS2,Konami  ,KCE Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.05m,0.04m,N/A,0.01m,03rd Feb 04  ,N/A
727,Mobile Suit Gundam: MS Sensen 0079,Wii,Namco Bandai  ,Bec  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,26th Jul 07  ,N/A
728,Paws & Claws Pet Vet: Australian Adventures,DS,THQ  ,ValuSoft  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.10m,N/A,N/A,0.01m,18th Aug 09  ,N/A
729,Sparkle 3 Genesis,PC,Forever Entertainment S.A.  ,Forever Entertainment S.A.  ,N/A  ,N/A  ,N/A  ,0.11m,N/A,N/A,N/A,N/A,N/A,24th Apr 15  ,06th Apr 19
730,Game Corp DX,PC,Endless Loop Studios  ,Endless Loop Studios  ,N/A  ,N/A  ,N/A  ,0.11m,N/A,N/A,N/A,N/A,N/A,02nd Oct 15  ,06th Apr 19
731,Naval Ops: Warship Gunner,PS2,KOEI  ,Micro Cabin  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.05m,0.04m,N/A,0.01m,25th Jun 03  ,N/A
732,Bridge Project,PC,THQ Nordic  ,Halycon Media GmbH & Co. KG  ,N/A  ,N/A  ,N/A  ,0.11m,N/A,N/A,N/A,N/A,N/A,28th May 13  ,06th Apr 19
733,Staxel,PC,Humble Bundle  ,Plukit  ,N/A  ,N/A  ,N/A  ,0.11m,N/A,N/A,N/A,N/A,N/A,23rd Jan 18  ,06th Apr 19
734,Nuclear Strike 64,N64,THQ  ,Pacific Coast Power & Light  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.09m,0.02m,N/A,0.00m,30th Nov 99  ,N/A
735,GunGriffon Blaze,PS2,Working Designs  ,Game Arts  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.05m,0.04m,N/A,0.01m,24th Oct 00  ,N/A
