position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
4476,Gamble Panic,GG,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jan 95  ,N/A
4477,Gambler Jiko Chuushinha 2: Gekitou Tokyo Mahjong Land Hen,SCD,Game Arts  ,Game Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 92  ,N/A
4478,Game & Watch Collection,DS,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 08  ,N/A
4479,Game & Watch Collection 2,DS,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 10  ,N/A
4480,Game & Watch Gallery,3DS,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 11  ,30th Aug 18
4481,Game Boy Camera,GB,Nintendo  ,Game Freak  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 98  ,N/A
4482,Game Center USA: Midway Arcade Treasures,PS2,Success  ,Success  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 06  ,N/A
4483,Game de Oboeru TOEIC Test: Goku DeruDeru 1700,PS,Nagase Brothers  ,Nagase Brothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 01  ,N/A
4484,Game de wa Jimeru TOEIC Test: Mazuha Nyuumonhen 1500,PS,Nagase Brothers  ,Nagase Brothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 03  ,N/A
4485,Game Dev Tycoon,OSX,Greenheart Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 13  ,N/A
4486,Game Frenzy,XBL,Microsoft  ,MindsEdge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 11  ,N/A
4487,Game Guru,3DO,3DO  ,3DO  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
4488,Game Nihonishi: Kakumeiko Oda Nobunaga,SAT,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 97  ,N/A
4489,Game no Tatsujin,3DO,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 95  ,N/A
4490,Game no Tatsujin,PS,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 95  ,N/A
4491,Game no Tatsujin,SNES,Sunsoft  ,Affect  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 95  ,N/A
4492,Game no Tatsujin,SAT,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 95  ,N/A
4493,Game of Thrones Ascent,BRW,ibrahim kocaalioglu  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 13  ,N/A
4494,Game Party,NES,Coconuts Japan   ,Color Dreams  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 90  ,N/A
4495,Game Room,XBL,Microsoft  ,Krome Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 10  ,N/A
4496,Game Room,PC,Sierra Entertainment  ,Sierra Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 01  ,N/A
4497,Game Show 2-Pack,Wii,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 11  ,N/A
4498,Game Training Vol 1: Dexterity,XBL,Microsoft  ,Justin Le Clair  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 09  ,N/A
4499,Game-Ware Vol.1,SAT,General Entertainment  ,General Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 96  ,N/A
4500,Game-Ware Vol.2,SAT,General Entertainment  ,General Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 96  ,N/A
4501,Game-Ware Vol.3,SAT,General Entertainment  ,General Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 96  ,N/A
4502,Game-Ware Vol.4,SAT,General Entertainment  ,General Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 97  ,N/A
4503,Game-Ware Vol.5,SAT,General Entertainment  ,General Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 97  ,N/A
4504,GameBoy Wars Advance 1+2,WiiU,Nintendo  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 14  ,N/A
4505,GameFinder,XBL,Microsoft  ,UberGeekGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Aug 09  ,N/A
4506,Games Festival 2,3DS,Big Ben Interactive  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 13  ,N/A
4507,Ganbare Goemon: Mononoke Sugoroku,GB,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 99  ,N/A
4508,Ganbaru Watashi no Osaifu Ouendan,DSiW,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 09  ,N/A
4509,Gang Lords,And,Glu Mobile Inc.  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Sep 13  ,N/A
4510,Ganja Farm,And,Vasili Tryndyk  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 14  ,N/A
4511,Gardens Inc. 2: The Road to Fame,PC,Mumbo Jumbo  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 14  ,N/A
4512,Gateway to English: Eigo de Go!,3DO,Gakken  ,Gakken  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Feb 96  ,N/A
4513,Gauntlet 2014,PC,Warner Bros. Interactive Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14  ,N/A
4514,GB Pachi-Slot Hisshouhou Jr.,GB,Sammy Corporation  ,Sammy Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 94  ,N/A
4515,GEARCRACK Arena,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th May 14  ,N/A
4516,Gegege no Kitarou: Youkai Donjaara,SNES,Bandai  ,Tom Create  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 96  ,N/A
4517,Gems With Friends,And,Zynga  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 12  ,N/A
4518,Genesis 6-Pak,GEN,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 95  ,N/A
4519,Genius Personal Eiwaraku Jiten,DSiW,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jan 10  ,N/A
4520,Genius Personal Waeiraku Jiten,DSiW,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jan 10  ,N/A
4521,Genjin Collection,GB,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 96  ,N/A
4522,Gensou Maden Saiyuuki: Harukanaru Nishi e,PS,J-Wing  ,J-Wing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Dec 02  ,N/A
4523,Genzai no Kyoushitsu -Kaguya Collection-,PC,Unknown  ,Atelier Kaguya  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 11  ,N/A
4524,Geometry Dash,And,Robert Topala  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 13  ,N/A
4525,Germinator,PSV,Creat Studios  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 13  ,N/A
4526,Germinator,PS3,Creat Studios  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 13  ,N/A
4527,Get Even,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16  ,N/A
4528,Get Even,XOne,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16  ,N/A
4529,Get Even,PS4,Farm 51  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 18  ,N/A
4530,Get Ride! AMDrive Shutsugeki! Battle Party,GBA,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 04  ,N/A
4531,Get Water!,And,Decode Entertainment Inc.  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 14  ,N/A
4532,Get Your Girlfriend Into Games,XBL,Microsoft  ,AwesomeGamesStudio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 10  ,N/A
4533,Getter Robo Daikessen!,PS,"Emotion, Inc.  ","TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 99  ,N/A
4534,GG Portrait Virtua Fighter Kids: Akira Yuki,GG,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 96  ,N/A
4535,Ghost Detective: Shida's Ayakashi Case Book,3DS,Arc System Works  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 14  ,N/A
4536,Ghost Fighter,X360,Quikding  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 11  ,N/A
4537,Ghost Mansion Party,WW,Gameloft  ,Gameloft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 09  ,N/A
4538,Ghost of a Tale,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
4539,Ghost Shooter,WinP,Quikding  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 13  ,N/A
4540,Ghost Song: A Journey of Hope,Linux,Matt White  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14  ,N/A
4541,Ghost Song: A Journey of Hope,OSX,Matt White  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14  ,N/A
4542,Ghost Song: A Journey of Hope,PC,Matt White  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14  ,N/A
4543,Ghost Whisperer: Shadowlands,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
4544,Ghostbusters,MS,Sega  ,Compile  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
4545,Ghostbusters,MSX,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85  ,N/A
4546,Ghostbusters,C64,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84  ,N/A
4547,Ghostbusters,ApII,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84  ,N/A
4548,Ghostbusters,ACPC,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85  ,06th Jan 18
4549,Ghostbusters (1986),GEN,Sega  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 90  ,N/A
4550,Ghosts 'n Goblins,GBA,Capcom  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
4551,Ghosts 'n Goblins,Arc,Capcom  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 85  ,N/A
4552,Ghosts 'n Goblins,C64,Elite  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 86  ,N/A
4553,GHXYK2 Classics Vol. 1,XBL,Microsoft  ,GHXYK2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 11  ,N/A
4554,Giana Sisters: Twisted Dreams,PS3,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4555,Giana Sisters: Twisted Dreams,X360,Unknown  ,Unknown  ,8.3  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4556,Giana Sisters: Twisted Dreams,WiiU,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4557,Gijutsu Hyouronsha Kanshuu: Kihonjouhou Gijutsusha DS,DS,Unknown  ,First IDC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4558,Gin Rummy,XBL,Sierra Online   ,Sierra Online Shanghai Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 08  ,N/A
4559,Ginsei Igo,PSV,Unknown  ,Silver Star  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4560,Ginsei Igo 3D,3DS,SilverStar  ,SilverStar  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 11  ,N/A
4561,Ginsei Igo Portable,PSP,SilverStar  ,SilverStar  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th May 10  ,N/A
4562,Ginsei Shogi Portable,PSP,SilverStar  ,SilverStar  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 10  ,N/A
4563,Ginsei Shogi Portable: Fuuun Ryuuko Raiden,PSP,SilverStar  ,SilverStar  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 11  ,N/A
4564,Ginsei Shogi: Fuuun Ryuuko Raiden,PSV,Unknown  ,Silver Star  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4565,Ginsei Shogi: Fuuun Ryuuko Raiden,And,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jan 14  ,N/A
4566,Ginsei Table Games Wii,Wii,Electronic Arts  ,SilverStarJapan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 08  ,N/A
4567,Ginsei Tsume Shogi,DSiW,SilverStar  ,SilverStarJapan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 11  ,N/A
4568,Gintama Oyakata no Jissen Pachinko Hisshouhou,SNES,Sammy Corporation  ,Sammy Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 95  ,N/A
4569,Girl With a Heart of,PC,Unknown  ,Bent Spoon Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 11  ,N/A
4570,Girls' Fashion Shoot,3DS,Rising Star Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 13  ,N/A
4571,Glass Tower,PC,Strategy First  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 00  ,N/A
4572,Glay Station,PS,Oracion  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Apr 99  ,N/A
4573,Glint,And,UFO Interactive Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 14  ,N/A
4574,Glitch: Game of Giant Imagination,PC,Unknown  ,"Tiny Speck, Inc  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4575,Globulos Party,DSiW,GlobZ  ,GlobZ  ,N/A  ,6.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 10  ,N/A
4576,Glory of Generals,And,EASY Inc.  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 13  ,N/A
4577,Glyder,DSi,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4578,Glyder,3DS,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 13  ,N/A
4579,Glyder,DS,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4580,Go 3D,XBL,Microsoft  ,FrogSlayer Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 09  ,N/A
4581,Go Meiheibe & Reversi Touryuumon,WS,Sammy Corporation  ,Sammy Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jan 00  ,N/A
4582,GO Series: Pinball Attack!,DSiW,Gamebridge  ,ArtePiazza  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Nov 10  ,N/A
4583,Go! Explore,PSP,Sony Computer Entertainment  ,Nav N Go  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 08  ,N/A
4584,Go! Go! Break Steady,XBL,Microsoft  ,Little Boy Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 08  ,N/A
4585,Go! Go! Hitchhike,GB,J-Wing  ,J-Wing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jul 98  ,N/A
4586,Goat Rampage,And,Swift Apps  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 14  ,N/A
4587,Goblin Defenders: Steel n Wood,And,Alawar Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 13  ,N/A
4588,Gobs of Games,GB,3DO  ,2n Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 00  ,N/A
4589,God Mode,PS3,Atlus  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
4590,God Mode,X360,Atlus  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
4591,Godus,OSX,22Cans  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
4592,Godus,Linux,22Cans  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
4593,Godus,PC,22Cans  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
4594,Godus,And,22Cans  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
4595,Godzilla Trading Battle,PS,TOHO  ,"Toho Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 98  ,N/A
4596,Godzilla: Smash3,And,"Rogue Play, Inc.  ",Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th May 14  ,N/A
4597,Goemon: Mononoke Sugoroku,N64,Konami  ,Konami Computer Entertainment Kyoto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Dec 99  ,N/A
4598,Goku Mahjong Deluxe,GBA,Athena  ,Athena  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 01  ,N/A
4599,Gold Jumper,And,Gogii Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 14  ,N/A
4600,Gold Jumper,PC,Strategy First  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Apr 14  ,N/A
4601,Golden Axe 3,GEN,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4602,Golden Nugget Casino DS,DS,Unknown  ,SkyRiver Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4603,Golden Royal Blackjack,XBL,Microsoft  ,Star Gaming Network  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 08  ,N/A
4604,Golden Royal Hold'em,XBL,Microsoft  ,Star Gaming Network  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 09  ,N/A
4605,Golden Sun,WiiU,Nintendo  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 14  ,N/A
4606,Golf,GBA,Nintendo  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 03  ,N/A
4607,Gone Home,OSX,The Fullbright Company  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 13  ,N/A
4608,Gone Home,Linux,The Fullbright Company  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 13  ,N/A
4609,Goooooal Europa 2012,3DS,Cinemax  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jun 12  ,N/A
4610,Goooooal Europa 2012,DSi,Cinemax  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jun 12  ,N/A
4611,Gotatsujin: Electro,PS,ASK  ,ASK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 98  ,N/A
4612,Gotatsujin: Electro,PSN,ASK  ,ASK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 10  ,N/A
4613,GoTuizz,And,Bulkypix  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th May 14  ,N/A
4614,Gourmet Ranch,BRW,Playdemic  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 10  ,N/A
4615,Governor of Poker,And,Youda Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 09  ,N/A
4616,Governor of Poker,3DS,Youda Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Apr 14  ,N/A
4617,Grand Battle--MMO Strategy:War,And,Red Storm Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jan 14  ,N/A
4618,Grand Theft Auto Compilation,3DS,Alchemist  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Apr 14  ,N/A
4619,Grand Theft Auto Online,X360,Take-Two Interactive  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 13  ,N/A
4620,Grand Theft Auto: Episodes from Liberty City,DS,Atari  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 09  ,N/A
4621,Grand Theft Auto: London 1969,PSV,TGL  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 14  ,N/A
4622,Grand Theft Auto: San Andreas,OSX,Rockstar Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 11  ,N/A
4623,Grand Theft Auto: San Andreas,WinP,Rockstar Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
4624,Grand Theft Auto: San Andreas,And,Rockstar Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
4625,Grand Theft Auto: The Trilogy,X360,Kadokawa Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 14  ,N/A
4626,Grand Theft Auto: The Trilogy,PSV,Kadokawa Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
4627,Gravi,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 13  ,N/A
