position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1893,Luxor: Pharaoh's Challenge,PSP,Mumbo Jumbo  ,MumboJumbo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 07  ,N/A
1894,Luxor: Pharaoh's Challenge,PS2,Mumbo Jumbo  ,MumboJumbo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 07  ,N/A
1895,Luxor: Pharaoh's Challenge,PSN,Mumbo Jumbo  ,MumboJumbo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 07  ,N/A
1896,Luxor: Quest for the Afterlife,PC,Mumbo Jumbo  ,MumboJumbo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 08  ,N/A
1897,Luxor: The Wrath of Set,PSN,Mumbo Jumbo  ,MumboJumbo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Jan 10  ,N/A
1898,Lynx Othello,Lynx,Unknown  ,Harry Dodgson  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00  ,N/A
1899,M&M's Break' Em,DS,DSI Games  ,Frame Studios Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 07  ,N/A
1900,M&M's Break' Em,GBA,DSI Games  ,Frame Studios Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 07  ,N/A
1901,Maboshi's Arcade,WW,Nintendo  ,Nintendo  ,N/A  ,8.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Dec 08  ,N/A
1902,Mad Blocker Adventure,PSV,Unknown  ,Open Emotion Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1903,Mad Blocker Alpha: Revenge of the Fluzzles,PSN,Unknown  ,Open Emotion Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 11  ,N/A
1904,MADRISM,XBL,Microsoft  ,Techarts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 09  ,N/A
1905,MadStone,WW,Riverman Media  ,Riverman Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 08  ,N/A
1906,Magic Orbz,PSN,Sony Computer Entertainment  ,Creat Studios  ,7.8  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 09  ,N/A
1907,Magical Beat,PSV,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 14  ,N/A
1908,Magical Drop,SAT,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 95  ,N/A
1909,Magical Drop,VC,G-mode  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th May 07  ,N/A
1910,Magical Drop,SNES,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Oct 95  ,N/A
1911,Magical Drop,GB,Classified Games  ,Conspiracy Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 00  ,N/A
1912,Magical Drop,PS,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jan 96  ,N/A
1913,Magical Drop + Wonderful!,PS,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 99  ,N/A
1914,Magical Drop 2,SAT,Sega  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 96  ,N/A
1915,Magical Drop 2,NG,SNK  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 96  ,N/A
1916,Magical Drop 2,SNES,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 96  ,N/A
1917,Magical Drop 2 (CD),NG,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th May 96  ,N/A
1918,Magical Drop F,PSN,Sony Computer Entertainment  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 10  ,N/A
1919,Magical Drop F: Daibouken Mo Rakujyanai!,PS,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 99  ,N/A
1920,Magical Drop for WonderSwan,WS,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Oct 99  ,N/A
1921,Magical Drop II,VC,D4 Enterprise  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 10  ,N/A
1922,Magical Drop III,VC,D4 Enterprise  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 10  ,N/A
1923,Magical Drop III,PS,Swing! Entertainment  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 00  ,N/A
1924,Magical Drop III,SAT,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 97  ,N/A
1925,Magical Drop III,NG,SNK  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 97  ,N/A
1926,Magical Drop Yurutto,DSiW,G-mode  ,G-mode  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 09  ,N/A
1927,Magical Puzzle Popils,GG,Tengen  ,Tengen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1928,Magical Tetris Challenge,PS,Sony Computer Entertainment  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99  ,N/A
1929,Magical Tetris Challenge,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 00  ,N/A
1930,Magnetic Joe,DSiW,Unknown  ,Most Wanted Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 11  ,N/A
1931,Magnetica Twist,WW,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 08  ,N/A
1932,Magnetis,WW,Yullaby  ,Yullaby  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 09  ,N/A
1933,Magnetis,PC,Yullaby  ,Yullaby  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 09  ,N/A
1934,Magnify Physics,iQue,Unknown  ,Toco Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1935,Mahjong Solitaire,PSN,Agetec  ,Agetec  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 10  ,N/A
1936,Mahjong Taikai Wii,Wii,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 07  ,N/A
1937,Mahjong Tales: Ancient Wisdom,PSN,Sony Computer Entertainment  ,Creat Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jan 09  ,N/A
1938,Mahjong Zen,BRW,Social Point  ,Social Point  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 11  ,23rd Jul 18
1939,Mahjong Zen,PC,Social Point  ,Social Point  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 11  ,23rd Jul 18
1940,Mahjong Zen,PC,Social Point  ,Social Point  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 11  ,N/A
1941,Mahjongg Artifacts,PSN,G5 Entertainment AB  ,G5 Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 10  ,N/A
1942,Mahjongg Artifacts: Chapter 2,PSN,G5 Entertainment AB  ,G5 Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 09  ,N/A
1943,Mahou Gousei Ya San no Mike,XBL,Microsoft  ,nakfiv  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 10  ,N/A
1944,Maladras,XBL,Microsoft  ,Vincentvsoolen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 09  ,N/A
1945,Mania,XBL,Microsoft  ,Tower17Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 09  ,N/A
1946,Mapmap! By Touchi Kentei,DSiW,Spike  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 09  ,N/A
1947,Marble Blast Ultra,XBL,Microsoft  ,GarageGames.com  ,N/A  ,7.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jan 06  ,N/A
1948,Marble Chaos,PS2,Phoenix Games  ,Phoenix Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 07  ,N/A
1949,Marble Drop,PC,Maxis  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 97  ,N/A
1950,Marble Madness,GEN,Electronic Arts  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1951,Marble Madness,GB,Mindscape  ,Tengen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 91  ,N/A
1952,Marble Madness,PC,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86  ,N/A
1953,Marble Madness,NES,Milton Bradley  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 89  ,N/A
1954,Marble Madness,MS,Virgin Interactive  ,Tengen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1955,Marble Madness,GG,Tengen  ,Tengen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1956,Marble Madness (GBC),GB,Midway Games  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 99  ,N/A
1957,Marbles Invasion,GIZ,Unknown  ,Nations Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1958,Marbles Multiball 3D - The Castle Adventure,GIZ,Unknown  ,Mad Processor  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1959,Marby Baby Story,PS,Ponos  ,Ponos  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 99  ,N/A
1960,Mario and Donkey Kong: Minis on the Move,3DS,Nintendo  ,Nintendo Software Technology Corporation  ,6.2  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th May 13  ,05th Sep 18
1961,Mario vs. Donkey Kong,WiiU,Nintendo  ,Nintendo Software Technology Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 17  ,20th Apr 18
1962,Mario vs. Donkey Kong: Minis March Again!,DSiW,Nintendo  ,Nintendo Software Technology Corporation  ,N/A  ,8.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 09  ,N/A
1963,Mario's Picross,VC,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 11  ,N/A
1964,Mario's Super Picross,VC,Nintendo  ,Jupiter Multimedia  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 07  ,N/A
1965,Marl de Jigsaw,PS2,Nippon Ichi Software  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 01  ,N/A
1966,Marvin's Maze,PSN,SNK Playmore  ,SNK Playmore Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 11  ,N/A
1967,Matrix,XBL,Microsoft  ,nobusi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 09  ,N/A
1968,Matrix2,XBL,Microsoft  ,nobusi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 09  ,N/A
1969,Maui Wowee,PC,MSN Games  ,Toybox Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 05  ,N/A
1970,Mawaskes,PSN,DHM Interactive  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 09  ,N/A
1971,Mawaza,PS2,Sony Computer Entertainment  ,Media.Vision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 05  ,N/A
1972,Max the Frog,XBL,Microsoft  ,MindStudios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 08  ,N/A
1973,May's Mysteries: The Secret of Dragonville,DS,Unknown  ,TBA  ,6.4  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1974,Me & My Katamari,PSN,Namco Bandai  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 09  ,N/A
1975,Mega Bomberman,GEN,Sega  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1976,Mega Panel,GEN,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 90  ,N/A
1977,Mega Words,DSiW,Digital Leisure Inc.  ,Digital Leisure Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jun 10  ,N/A
1978,Megalit,GB,Asmik Corp  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 92  ,N/A
1979,Melvin's Meltdown,XBL,Microsoft  ,ThinkTank  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 08  ,N/A
1980,Memory Match,2600,Sears   ,Telegames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 78  ,N/A
1981,Mendel Palace,NES,Hudson Soft  ,Game Freak  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 89  ,N/A
1982,Mercury Hg,XBL,Ignition Entertainment  ,Ignition Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 11  ,N/A
1983,Mercury Hg,PSN,Ignition Entertainment  ,Ignition Entertainment  ,N/A  ,7.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 11  ,N/A
1984,Mercury Meltdown,PSN,Ignition Entertainment  ,Ignition Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 09  ,N/A
1985,Mercury Meltdown Remix,PS2,Ignition Entertainment  ,Ignition Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 06  ,N/A
1986,Mermaids of Atlantis: The Riddle of the Magic Bubble,NES,American Video Entertainment  ,Panesian  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
1987,Merv Griffin's Crosswords,PC,Elephant Entertainment  ,Elephant Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 08  ,N/A
1988,Merv Griffin's Crosswords,XBL,THQ  ,Pipeworks Software Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 08  ,N/A
1989,Meteos Wars,XBL,Q Entertainment  ,Q Entertainment Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 08  ,N/A
1990,Metrico,PSV,Digital Dreams  ,Digital Dreams  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Aug 14  ,N/A
1991,Miburi & Teburi,Wii,Sega  ,Climax Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 08  ,N/A
1992,Micron,Linux,Apparition Games   ,Apparition Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 14  ,N/A
1993,Micron,PC,Apparition Games   ,Apparition Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 14  ,N/A
1994,Micron,OSX,Apparition Games   ,Apparition Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 14  ,N/A
1995,Microsoft Tinker,PC,Microsoft  ,Fuel Industries  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 09  ,N/A
1996,Miegakure,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15  ,N/A
1997,Mighty Flip Champs!,DSiW,WayForward  ,Way Forward Technologies  ,N/A  ,8.3  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 09  ,N/A
1998,Mighty Flip Champs! DX,PSN,WayForward  ,WayForward Technologies  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Jul 11  ,N/A
1999,Mighty Mighty Missile!,SCD,Good Night Brave Warrior  ,Good Deal Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 04  ,N/A
2000,Mighty Milky Way,DSiW,WayForward  ,WayForward Technologies  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th May 11  ,N/A
2001,Milon no Hoshizora Shabon: Puzzle Kumikyoku,DS,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jul 06  ,N/A
2002,Miner Dig Deep,XBL,Microsoft  ,Robir  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 09  ,N/A
2003,Minesweeper,GB,Pack-In-Video  ,ARC Co. Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 91  ,N/A
2004,Minesweeper,PCE,Pack-In-Video  ,ARC Co. Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 92  ,N/A
2005,Minesweeper Flags,XBL,TikGames   ,"TikGames, LLC  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Feb 09  ,N/A
2006,Mingle Magnet,WS,HAL Laboratory  ,HAL Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 99  ,N/A
2007,Minna de Taisen Puzzle: Shanghai Wii,WW,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 09  ,N/A
2008,Minna no Soft Series: Tetris,GBA,Success  ,Success  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 03  ,N/A
2009,Mirror,XBL,Microsoft  ,David Flook  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 09  ,N/A
2010,Moe Mekuri,XBL,Microsoft  ,kohei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 10  ,N/A
2011,Moe Mekuri 2,XBL,Microsoft  ,kohei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Sep 11  ,N/A
2012,Moki Moki,WW,Natsume  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 09  ,N/A
2013,Mole Control,PC,Blitz Game Studios  ,Remode  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 10  ,N/A
2014,Mole Mania,GB,Nintendo  ,Pax Softnica  ,N/A  ,8.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 97  ,N/A
2015,Money Idol Exchanger,PSN,Sony Computer Entertainment  ,FACE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 10  ,N/A
2016,Money Idol Exchanger,PS,Athena  ,FACE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 98  ,N/A
2017,Monochrome Boo & Baby Boo: Kururin Boo,DS,Creative Core  ,Creative Core  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 09  ,N/A
2018,Monopoly 3,PC,Atari  ,Artech  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 02  ,N/A
2019,Monster Eggs,PS2,Phoenix Games  ,Phoenix Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 07  ,N/A
2020,Monster Slider,SAT,Datt Japan  ,DATT Japan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 97  ,N/A
2021,Monument Valley,iOS,Ustwo Games  ,Ustwo Games  ,N/A  ,8.7  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 14  ,21st Jan 18
2022,Moraff's Maximum Mahjongg,PC,Global Star Software  ,Moraff Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00  ,N/A
2023,Mouse House,WW,Big John Games  ,Plaid World Studios LLC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 10  ,N/A
2024,Move Your Brain: Rollway Puzzle,DSiW,Assoria  ,Assoria  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 10  ,N/A
2025,Movipas,XBL,Microsoft  ,DARL  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Oct 09  ,N/A
2026,Mr. Do! (Arcade),VC,Hamster Corporation  ,Universal  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 10  ,N/A
2027,Mr. Driller,GB,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 00  ,N/A
2028,Mr. Driller,WS,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 01  ,N/A
2029,Mr. Driller,DC,Namco  ,Namco  ,N/A  ,7.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 00  ,N/A
2030,Mr. Driller 2,PC,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 02  ,N/A
2031,Mr. Driller Ace,GBA,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 02  ,N/A
2032,Mr. Driller G,PS,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 01  ,N/A
2033,Mr. Driller Online,XBL,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 08  ,N/A
2034,Mr. Driller W,WW,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 09  ,N/A
2035,Mr. Driller: Drill Land,GC,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 02  ,N/A
2036,Mr. Driller: Drill Till You Drop,DSiW,Namco Bandai  ,Bandai Namco Games  ,N/A  ,6.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 10  ,N/A
2037,Ms. Pac Man,GEN,Tengen  ,Midway/Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
2038,Ms. Pac-Man,5200,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
2039,Ms. Pac-Man,SNES,Williams Entertainment  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 96  ,N/A
2040,Ms. Pac-Man,NES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
2041,Ms. Pac-Man,Lynx,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
2042,Ms. Pac-Man,GB,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
2043,Ms. Pac-Man,7800,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
2044,Ms. Pac-Man,GG,Majesco  ,General Computer Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
2045,Ms. Pac-Man,MS,Tengen  ,General Computer Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
