position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
2270,Maya the Bee: Klatschmohnwiese in Gefahr,GBA,Midway Games  ,Independent Arts Software GmbH  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 06  ,N/A
2271,Maya The Bee: Sweet Gold,GBA,Midway Games  ,Shin'en Multimedia  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 05  ,N/A
2272,Maya The Bee: The Great Adventure,GBA,Acclaim Entertainment  ,Shin'en Multimedia  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 02  ,N/A
2273,Mega Man,PSN,Sony Computer Entertainment  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 11  ,N/A
2274,Mega Man,VC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Aug 08  ,N/A
2275,Mega Man,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
2276,Mega Man,GG,U.S. Gold  ,Freestyle  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
2277,Mega Man 10,PSN,Capcom  ,Inti Creates  ,8.2  ,7.9  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 10  ,N/A
2278,Mega Man 10,XBL,Capcom  ,Inti Creates  ,8.2  ,8.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 10  ,N/A
2279,Mega Man 10,WW,Capcom  ,Inti Creates  ,8.2  ,8.3  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 10  ,N/A
2280,Mega Man 2,VC,Capcom  ,Capcom  ,N/A  ,9.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 08  ,N/A
2281,Mega Man 2,PSN,Sony Computer Entertainment  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 11  ,N/A
2282,Mega Man 3,VC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 08  ,N/A
2283,Mega Man 3,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
2284,Mega Man 3,PSN,Sony Computer Entertainment  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 11  ,N/A
2285,Mega Man 4,VC,Capcom  ,Capcom  ,N/A  ,8.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 10  ,N/A
2286,Mega Man 5,VC,Capcom  ,Capcom  ,N/A  ,8.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 11  ,N/A
2287,Mega Man 5,WiiU,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 14  ,N/A
2288,Mega Man 6,WiiU,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 14  ,10th Apr 18
2289,Mega Man 6,3DS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 13  ,N/A
2290,Mega Man 9,WW,Capcom  ,Inti Creates  ,9.2  ,8.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 08  ,N/A
2291,Mega Man 9,PSN,Capcom  ,Inti Creates  ,9.2  ,8.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 08  ,N/A
2292,Mega Man 9,XBL,Capcom  ,Inti Creates  ,9.2  ,8.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 08  ,N/A
2293,Mega Man Anniversary Collection,GBA,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 70  ,N/A
2294,Mega Man Dual Pack,PSP,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 11  ,N/A
2295,Mega Man Maverick Hunter X,PSN,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 09  ,N/A
2296,Mega Man Powered Up,PSN,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2297,Mega Man Universe,PSN,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2298,Mega Man Universe,XBL,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2299,Mega Man V,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 94  ,N/A
2300,Mega Man X,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
2301,Mega Man X,VC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 11  ,N/A
2302,Mega Man X3,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
2303,Mega Man X3,PS,Virgin Interactive  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 97  ,N/A
2304,Mega Man X3,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98  ,N/A
2305,Mega Man X4,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98  ,N/A
2306,Mega Man X5,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 02  ,N/A
2307,Mega Man X5,PS3,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 14  ,N/A
2308,Mega Man X5,PSV,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 14  ,N/A
2309,Mega Man X6,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 02  ,N/A
2310,Mega Man X8,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 05  ,N/A
2311,Mega Man: Dr. Wily's Revenge,3DS,Capcom  ,Capcom  ,N/A  ,7.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jun 11  ,N/A
2312,Mega Man: The Wily Wars,GEN,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Oct 94  ,N/A
2313,Mega Turrican,VC,Factor 5  ,Factor 5  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 08  ,N/A
2314,Mega Turrican,GEN,Data East  ,Factor 5  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2315,Merlin,GB,Electronic Arts  ,RFX Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 01  ,N/A
2316,Michael Jackson's Moonwalker,GG,Unknown  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2317,Michael Jackson's Moonwalker,MS,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
2318,Michael Jackson's Moonwalker,VC,Unknown  ,Ultimate Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2319,Michael Jackson's Moonwalker,GEN,Sega  ,Ultimate Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 90  ,N/A
2320,Michael Jordan in Chaos in the Windy City,SNES,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
2321,Mick & Mack as the Global Gladiators,GEN,Virgin Interactive  ,Virgin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
2322,Mickey Mania: The Timeless Adventures of Mickey Mouse,SNES,Sony Imagesoft  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 95  ,N/A
2323,Mickey Mania: The Timeless Adventures of Mickey Mouse,SCD,Sony Computer Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2324,Mickey Mania: The Timeless Adventures of Mickey Mouse,GEN,Sony Imagesoft  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2325,Mickey Mouse: Magic Wands!,GB,Nintendo  ,Kemco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 98  ,N/A
2326,Mickey Mousecapade,NES,Capcom  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 88  ,N/A
2327,Mickey to Donald Magical Adventure 3,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 95  ,N/A
2328,Mickey's Dangerous Chase,GB,Capcom  ,Kotobuki Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
2329,Mickey's Wild Adventure,PS,Sony Computer Entertainment  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 96  ,N/A
2330,Mighty Bomb Jack,VC,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th May 07  ,N/A
2331,Mighty Bomb Jack,NES,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 87  ,N/A
2332,Mighty Max,SNES,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 95  ,N/A
2333,Mighty Morphin' Power Rangers,GB,Bandai  ,Tom Create  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
2334,Mighty No. 9,Linux,Deep Silver  ,Comcept  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,04th Jul 18
2335,Mighty No. 9,PS3,Deep Silver  ,Comcept  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,04th Jul 18
2336,Mighty No. 9,OSX,Eidos Interactive Ltd  ,Comcept  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16  ,04th Jul 18
2337,Mighty No. 9,PSV,Deep Silver  ,Comcept  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,04th Jul 18
2338,Mighty No. 9,3DS,Deep Silver  ,Comcept  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,04th Jul 18
2339,Mighty No. 9,X360,Deep Silver  ,Comcept  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,04th Jul 18
2340,Mighty Switch Force,PC,WayForward Technologies  ,WayForward Technologies  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 15  ,N/A
2341,Mighty Switch Force,3DS,WayForward  ,WayForward Technologies  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 11  ,N/A
2342,Millennium Man,XBL,Microsoft  ,Fixed-Point Consulting LLC  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 11  ,N/A
2343,Milon's Secret Castle,GB,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 93  ,N/A
2344,Milon's Secret Castle,DS,Unknown  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2345,Milon's Secret Castle,NES,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 88  ,N/A
2346,Milon's Secret Castle,VC,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 07  ,N/A
2347,Miner 2049er,2600,Tigervision  ,Tigervision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
2348,Miner 2049er,PC,Unknown  ,Big Five Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
2349,Miner 2049er,5200,Big Five Software  ,Big Five Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
2350,Miner 2049er,GB,Big Five Software  ,Big Five Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,N/A
2351,Miner 2049er Volume II,2600,Tigervision  ,Tigervision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 83  ,N/A
2352,Minna de Spelunker Black,PSN,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jan 10  ,N/A
2353,Miracle Adventure,NG,SNK  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 94  ,N/A
2354,Mister Rogers the Video Game,PC,Unknown  ,SM64Guy  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2355,Mohawk and Headphone Jack,SNES,Black Pearl  ,Solid Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 96  ,N/A
2356,Momodora III,PC,rdein  ,Bombservice  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14  ,05th Jan 18
2357,Monster in My Pocket,NES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
2358,Monster Lair,PCE,NEC  ,Alfa System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
2359,Monster Lair,VC,Nintendo  ,Alfa System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 07  ,N/A
2360,Monster Party,NES,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 89  ,N/A
2361,Monster World IV,GEN,Sega  ,Westone Bit Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 94  ,N/A
2362,Monsters (Probably) Stole My Princess!,XBL,Microsoft  ,Mediatonic Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 10  ,N/A
2363,Monsters (Probably) Stole My Princess!,PSN,Mediatonic  ,Mediatonic Ltd.  ,7.6  ,8.4  ,9.0  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 10  ,N/A
2364,"Monsters, Inc. Scream Team",PSN,Sony Computer Entertainment  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 11  ,N/A
2365,Monty on the Run,ACPC,Gremlin Graphics  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 85  ,06th Jan 18
2366,Mr Bean,PS2,Blast! Entertainment Ltd  ,Beyond Reality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 07  ,N/A
2367,Mr Nutz,GBA,Infogrames  ,Dream On  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01  ,N/A
2368,Mr. Bones,SAT,Sega  ,Zono Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 96  ,N/A
2369,Mr. Gimmick,NES,Sunsoft  ,Authentic Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th May 93  ,N/A
2370,Mr. Nutz,GEN,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2371,Mr. Nutz,GBC,Infogrames  ,Planet Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 99  ,23rd Apr 19
2372,Mr. Nutz,SNES,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
2373,Mr. Nutz,GB,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2374,Mr. Nutz (GBC),GB,Infogrames  ,Planet Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 99  ,N/A
2375,Mr. Robot,PC,Moonpod  ,Moonpod  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jan 07  ,N/A
2376,Ms. 'Splosion Man,WinP,Microsoft Studios  ,Twisted Pixel Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 13  ,01st Oct 18
2377,Ms. 'Splosion Man,PC,Microsoft Studios  ,Twisted Pixel Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 13  ,02nd Oct 18
2378,Ms. 'Splosion Man,XBL,Twisted Pixel Games  ,Twisted Pixel Games  ,7.8  ,8.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 11  ,N/A
2379,Mugen Senshi Valis,PSN,Hudson Soft  ,Nippon Telenet  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 10  ,N/A
2380,Mugen Senshi Valis,PCE,Nippon Telenet  ,Nippon Telenet  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 92  ,N/A
2381,Murasaki Baby,PSV,Sony Computer Entertainment  ,Ovosonico  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 14  ,22nd Sep 18
2382,Mushroom Men: Truffle Trouble,PC,Red Fly Studio  ,Red Fly Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Mar 15  ,N/A
2383,Mutant Mudds,3DS,Nintendo  ,Renegade Kid  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 12  ,N/A
2384,Mystery Quest,NES,Taxan  ,Carry Lab.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 89  ,N/A
2385,Mystic Defender,GEN,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
2386,N+,XBL,Metanet Software Inc.  ,Slick Entertainment  ,8.6  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 08  ,N/A
2387,Naruto: Ninja Council 2,GBA,D3 Publisher  ,Aspect  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 06  ,N/A
2388,Nasty,XBL,Microsoft  ,Kris Steele  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 09  ,N/A
2389,New Adventure Island,PCE,NEC  ,Now Production  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
2390,New Adventure Island,PSN,Hudson Soft  ,Now Production  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jun 11  ,N/A
2391,New Adventure Island,VC,Hudson Soft  ,Now Production  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Feb 07  ,N/A
2392,Nicktoons: Attack of the Toybots,GBA,THQ  ,Firemint  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 07  ,N/A
2393,Nicktoons: Attack of the Toybots,DS,THQ  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 07  ,N/A
2394,Niko-Niko Pun,PCE,NHK  ,ISCO  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 91  ,N/A
2395,Nin2-Jump,XBL,Cave  ,Cave  ,7.0  ,7.3  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 11  ,N/A
2396,Ninja Chop!!,XBL,Microsoft  ,zerozerozero  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 10  ,N/A
2397,Ninja Crusaders,NES,Sammy Corporation  ,NMK  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 90  ,N/A
2398,Ninja Gaiden,MS,Sega  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88  ,N/A
2399,Ninja Gaiden,VC,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th May 07  ,N/A
2400,Ninja Gaiden,GG,Sega  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
2401,Ninja Gaiden,Lynx,Tecmo  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 91  ,N/A
2402,Ninja Gaiden,NES,Konami  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 89  ,N/A
2403,Ninja Gaiden II: The Dark Sword of Chaos,VC,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 07  ,N/A
2404,Ninja Gaiden II: The Dark Sword of Chaos,NES,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 90  ,N/A
2405,Ninja Gaiden III: The Ancient Ship of Doom,NES,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 91  ,N/A
2406,Ninja Gaiden III: The Ancient Ship of Doom,VC,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 08  ,N/A
2407,Ninja Gaiden Shadow,GB,Tecmo  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 91  ,N/A
2408,Ninja Gaiden Trilogy,SNES,Tecmo  ,Team Ninja  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 95  ,N/A
2409,Ninja Guardian,XBL,Microsoft  ,Phoenix Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 09  ,N/A
2410,Ninja JaJaMaru-kun,VC,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 07  ,N/A
2411,Ninja JaJaMaru-kun,NES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 85  ,N/A
2412,Ninja JaJaMaru-kun: Pen wa Ken Yorimo Kyoushidegozaru,DS,Unknown  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2413,Ninja JaJaMaru: Ginga Daisakusen,NES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 91  ,N/A
2414,Ninja Kid,NES,Bandai  ,TOSE Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 86  ,N/A
2415,Ninja Ryuukenden,VC,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 09  ,N/A
2416,Ninja Ryuukenden,PCE,Hudson Soft  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 92  ,N/A
2417,Ninja Sneaking,XBL,Microsoft  ,WINGLAY  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 11  ,N/A
2418,Ninja-Kun: Ashura no Shou,NES,UPL   ,UPL  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th May 88  ,N/A
2419,Ninja-Kun: Ashura no Shou,VC,Jaleco  ,UPL  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th May 09  ,N/A
2420,Ninjah,XBL,Unknown  ,Big Stupid Face  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2421,Ninjamurai,PSN,Unknown  ,Open Emotion Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 11  ,N/A
