position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1259,Monstrum,PC,Team Junkfish  ,Team Junkfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th May 15  ,17th Aug 18
1260,Monstrum,XOne,Soedesco  ,Team Junkfish  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 19  ,17th Aug 18
1261,Moonscars,NS,Unknown  ,Black Mermaid  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1262,Moonscars,PC,Unknown  ,Black Mermaid  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1263,Moonscars,PS4,Unknown  ,Black Mermaid  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1264,Moonscars,PS5,Unknown  ,Black Mermaid  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1265,Moonscars,XOne,Unknown  ,Black Mermaid  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1266,Moonscars,XS,Unknown  ,Black Mermaid  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1267,Moss: Book II,PS4,Unknown  ,Polyarc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,26th Jun 22
1268,Mulaka,XOne,Unknown  ,Lienzo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Feb 18
1269,Mulaka,PC,Unknown  ,Lienzo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Feb 18
1270,Mulaka,NS,Lienzo  ,Lienzo  ,N/A  ,N/A  ,7.6  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 18  ,18th Feb 18
1271,Mulaka,PS4,Unknown  ,Lienzo  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Feb 18
1272,Neon City Riders,NS,Bromio  ,Mecha Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,07th Dec 19
1273,Neon City Riders,PC,Bromio  ,Mecha Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,07th Dec 19
1274,Neon City Riders,PS4,Bromio  ,Mecha Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,07th Dec 19
1275,Neon City Riders,XOne,Bromio  ,Mecha Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,07th Dec 19
1276,NightCry,PSV,Unknown  ,Nude Maker  ,4.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Feb 19
1277,No Man's Sky,NS,Unknown  ,Hello Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Sep 22
1278,No Man's Sky,PS5,Unknown  ,Hello Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Sep 22
1279,No Man's Sky,XS,Unknown  ,Hello Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Sep 22
1280,Oceanhorn 2: Knights of the Lost Realm,NS,Unknown  ,Cornfox & Brothers  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Nov 20
1281,Oceanhorn: Monster of Uncharted Seas,PSV,FDG Entertainment  ,Cornfox & Brothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th May 17  ,20th Apr 19
1282,Oceanhorn: Monster of Uncharted Seas,NS,FDG Entertainment  ,Cornfox & Brothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 17  ,20th Apr 19
1283,Oceanhorn: Monster of Uncharted Seas,And,FDG Entertainment  ,Cornfox & Brothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 16  ,20th Apr 19
1284,Oceanhorn: Monster of Uncharted Seas,OSX,FDG Entertainment  ,Cornfox & Brothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th May 16  ,20th Apr 19
1285,Odallus: The Dark Call,XOne,Unknown  ,JoyMasher  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,08th Mar 19
1286,Odallus: The Dark Call,PS4,Unknown  ,JoyMasher  ,N/A  ,N/A  ,7.5  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,08th Mar 19
1287,Odallus: The Dark Call,PC,Unknown  ,JoyMasher  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,06th Feb 19
1288,Odallus: The Dark Call,NS,Digerati  ,JoyMasher  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 19  ,06th Feb 19
1289,Olija,PC,Unknown  ,Skeleton Crew Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jan 21
1290,Olija,XOne,Unknown  ,Skeleton Crew Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jan 21
1291,Olija,PS4,Unknown  ,Skeleton Crew Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jan 21
1292,Olija,NS,Unknown  ,Skeleton Crew Studios  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jan 21
1293,One Piece: Unlimited World Red Deluxe Edition,PC,Unknown  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Feb 19
1294,Onimusha: Warlords,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 19  ,29th Dec 18
1295,Onimusha: Warlords,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 19  ,29th Dec 18
1296,Oninaki,PC,Square Enix  ,Tokyo RPG Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 19  ,13th Feb 19
1297,Oninaki,PS4,Square Enix  ,Tokyo RPG Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 19  ,13th Feb 19
1298,Oninaki,NS,Square Enix  ,Tokyo RPG Factory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 19  ,13th Feb 19
1299,Onirike,PC,Unknown  ,DevilishGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jun 21
1300,Onirike,PS4,Unknown  ,DevilishGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jun 21
1301,Onirike,XOne,Unknown  ,DevilishGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jun 21
1302,Onirike,NS,Unknown  ,DevilishGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jun 21
1303,Ori and the Will of the Wisps,PC,Xbox Game Studios  ,Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 20  ,04th Aug 20
1304,Ori and the Will of the Wisps,XS,Xbox Game Studios  ,Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,04th Aug 20
1305,Ori and the Will of the Wisps,XOne,Xbox Game Studios  ,Moon Studios  ,9.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 20  ,04th Aug 20
1306,Outcast 2: A New Beginning,PC,Unknown  ,Appeal Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Sep 21
1307,Outcast 2: A New Beginning,PS5,Unknown  ,Appeal Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Sep 21
1308,Outcast 2: A New Beginning,XS,Unknown  ,Appeal Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Sep 21
1309,Overkill's The Walking Dead,XOne,505 Games  ,Overkill Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 19  ,13th Jun 18
1310,Overkill's The Walking Dead,PS4,505 Games  ,Overkill Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 19  ,13th Jun 18
1311,Override: Mech City Brawl,PC,Modus Games  ,The Balance Inc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 18  ,28th Mar 19
1312,Phantom Abyss,PC,Unknown  ,Team WIBY  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
1313,Phobos Vector Prime: The First Ring,PS4,Unknown  ,Gunstar Studio S.L.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,07th May 18
1314,Pitfall II: Lost Caverns,CV,Unknown  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Oct 21
1315,Pitfall!,CV,Unknown  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Oct 21
1316,Pragmata,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1317,Pragmata,PS5,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
1318,Pragmata,XS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1319,Project Resistance,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,08th Nov 19
1320,Project Resistance,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,08th Nov 19
1321,Project Resistance,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,08th Nov 19
1322,Pumpkin Jack,NS,Headup Games  ,Headup Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 20  ,06th Nov 20
1323,Quantum Error,PS4,TeamKill Media  ,TeamKill Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,15th Jun 20
1324,Quantum Error,PS5,TeamKill Media  ,TeamKill Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,15th Jun 20
1325,RAD,NS,Bandai Namco Entertainment  ,Double Fine Productions  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 19  ,02nd Apr 19
1326,RAD,PS4,Bandai Namco Entertainment  ,Double Fine Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 19  ,14th Jun 19
1327,RAD,PC,Bandai Namco Entertainment  ,Double Fine Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 19  ,14th Jun 19
1328,RAD,XOne,Bandai Namco Entertainment  ,Double Fine Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 19  ,14th Jun 19
1329,Rebel Galaxy Outlaw,PC,Double Damage Games  ,Double Damage Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 19  ,21st Jul 19
1330,Recompile,PC,Unknown  ,Phigames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,17th Jun 21
1331,Recompile,PS5,Unknown  ,Phigames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,17th Jun 21
1332,Recompile,XS,Unknown  ,Phigames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,17th Jun 21
1333,Record of Lodoss War: Deedlit in Wonder Labyrinth,XS,Unknown  ,Team Ladybug  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
1334,Record of Lodoss War: Deedlit in Wonder Labyrinth,NS,Unknown  ,Team Ladybug  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
1335,Record of Lodoss War: Deedlit in Wonder Labyrinth,PS4,Unknown  ,Team Ladybug  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
1336,Record of Lodoss War: Deedlit in Wonder Labyrinth,PS5,Unknown  ,Team Ladybug  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
1337,Record of Lodoss War: Deedlit in Wonder Labyrinth,XOne,Unknown  ,Team Ladybug  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
1338,ReCore: Definitive Edition,XOne,Microsoft Studios  ,Armature Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 17  ,01st Oct 18
1339,ReCore: Definitive Edition,PC,Microsoft Studios  ,Armature Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 18  ,01st Oct 18
1340,Red Dead Redemption 2,PC,Rockstar Games  ,Rockstar Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 19  ,05th Oct 19
1341,Red Matter 2,PC,Unknown  ,Vertical Robot  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Nov 22
1342,Regina & Mac,WiiU,Diplodocus Games  ,Diplodocus Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jan 20  ,20th Sep 20
1343,Remothered: Tormented Fathers,NS,Soedesco  ,Stormind Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 19  ,03rd Mar 21
1344,Resident Evil,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 15  ,04th Sep 18
1345,Resident Evil,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 15  ,04th Sep 18
1346,Resident Evil,NS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st May 19  ,03rd Apr 19
1347,Resident Evil 2,PS4,Capcom  ,Capcom  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 19  ,06th Nov 18
1348,Resident Evil 2,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 19  ,06th Nov 18
1349,Resident Evil 2,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 19  ,06th Nov 18
1350,Resident Evil 3,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 20  ,10th Dec 19
1351,Resident Evil 3,PS4,Capcom  ,Capcom  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 20  ,10th Dec 19
1352,Resident Evil 3,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 20  ,10th Dec 19
1353,Resident Evil 4,NS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st May 19  ,03rd Apr 19
1354,Resident Evil 4 (2023),PC,Capcom  ,Capcom  ,9.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 23  ,02nd Jun 22
1355,Resident Evil 4 (2023),PS5,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 23  ,02nd Jun 22
1356,Resident Evil 4 (2023),XS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 23  ,02nd Jun 22
1357,Resident Evil 4 (2023),PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 23  ,16th Nov 22
1358,Resident Evil 4 VR,PC,Unknown  ,Armature Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Dec 21
1359,Resident Evil 8: Village,PS4,Capcom  ,Capcom  ,8.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th May 21  ,09th Apr 21
1360,Resident Evil 8: Village,XS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1361,Resident Evil 8: Village,XOne,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Apr 21
1362,Resident Evil 8: Village,PS5,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th May 21  ,12th Jun 20
1363,Resident Evil 8: Village,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1364,Resident Evil Village - Winters' Expansion,PS5,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Sep 22
1365,Resident Evil Village - Winters' Expansion,XOne,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Sep 22
1366,Resident Evil Village - Winters' Expansion,XS,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Sep 22
1367,Resident Evil Village - Winters' Expansion,PC,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Sep 22
1368,Resident Evil Village - Winters' Expansion,PS4,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Sep 22
1369,Resident Evil Village: Shadows of Rose,XS,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Oct 22
1370,Resident Evil Village: Shadows of Rose,XOne,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Oct 22
1371,Resident Evil Village: Shadows of Rose,PS5,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Oct 22
1372,Resident Evil Village: Shadows of Rose,PS4,Unknown  ,Capcom  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Oct 22
1373,Resident Evil Village: Shadows of Rose,PC,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Oct 22
1374,Resident Evil Zero,PS4,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 16  ,04th Sep 18
1375,Resident Evil Zero,NS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st May 19  ,03rd Apr 19
1376,Resident Evil Zero,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 16  ,04th Sep 18
1377,Resident Evil: Origins Collection,NS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st May 19  ,22nd Mar 19
1378,Resolutiion,NS,Unknown  ,Monolith of Minds  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,26th May 20
1379,Resolutiion,PC,Unknown  ,Monolith of Minds  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,26th May 20
1380,Retro City Rampage DX+,Wii,Unknown  ,Vblank Entertainment Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Aug 22
1381,Risk of Rain,PS4,Chucklefish  ,Hopoo Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 17  ,24th Mar 18
1382,Road 96,PS5,Unknown  ,DigixArt  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Mar 22
1383,Road 96,XOne,Unknown  ,DigixArt  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Mar 22
1384,Road 96,XS,Unknown  ,DigixArt  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Mar 22
1385,Road 96,NS,Unknown  ,DigixArt  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Mar 22
1386,Road 96,PC,Unknown  ,DigixArt  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Mar 22
1387,Road 96,PS4,Unknown  ,DigixArt  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Mar 22
1388,Rust,Linux,Facepunch Studios  ,Facepunch Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 18  ,19th Mar 18
1389,Rust,PS4,Facepunch Studios  ,Facepunch Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,24th Nov 19
1390,Rust,XOne,Facepunch Studios  ,Facepunch Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,24th Nov 19
1391,RWBY: Arrowfell,XOne,Unknown  ,WayForward  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Nov 22
1392,RWBY: Arrowfell,XS,Unknown  ,WayForward  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Nov 22
1393,RWBY: Arrowfell,NS,Unknown  ,WayForward  ,5.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Nov 22
1394,RWBY: Arrowfell,PC,Unknown  ,WayForward  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Nov 22
1395,RWBY: Arrowfell,PS4,Unknown  ,WayForward  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Nov 22
1396,RWBY: Arrowfell,PS5,Unknown  ,WayForward  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Nov 22
1397,S.T.A.L.K.E.R. 2,XS,GSC Game World  ,GSC Game World  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,23rd Jul 20
1398,S.T.A.L.K.E.R. 2: Heart of Chornobyl,XS,Unknown  ,GSC Game World  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 22
1399,S.T.A.L.K.E.R. 2: Heart of Chornobyl,PC,Unknown  ,GSC Game World  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 22
1400,Saints Row (2022),XOne,Unknown  ,Volition  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,27th Aug 21
1401,Saints Row (2022),XS,Unknown  ,Volition  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,27th Aug 21
1402,Saints Row (2022),PC,Unknown  ,Volition  ,4.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,27th Aug 21
1403,Saints Row (2022),PS4,Unknown  ,Volition  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,27th Aug 21
1404,Saints Row (2022),PS5,Unknown  ,Volition  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,27th Aug 21
1405,Saints Row IV: Re-Elected,NS,Koch Media  ,Volition  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 20  ,08th Nov 21
1406,Sakuna: Of Rice and Ruin,NS,Xseed Games  ,Edelweiss  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 20  ,25th Nov 20
1407,Salt and Sacrifice,PC,Unknown  ,Ska Studios  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,10th Jun 21
1408,Salt and Sacrifice,PS4,Unknown  ,Ska Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,10th Jun 21
1409,Salt and Sacrifice,PS5,Unknown  ,Ska Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,10th Jun 21
